Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1999	07	15		1999	07	15		a_demandé_par_courriers	L'inspection des installations classées a demandé par courriers du 15 juillet 1999 et du 26 janvier 2000 à la société SANIFRANCE de conduire des investigations complémentaires et en cas de poursuite de la décharge de fournir l'acte de cautionnement des garanties financières.		'la société SANIFRANCE'
1999	04			1999	04			a_été_remis	Ce dossier a été remis à l'inspection des installations classées en avril 1999.		
1999				1999				a_été_mise_à_l__arrêt	Cette décharge a été mise à l'arrêt en 1999.		
2001				2001				est_réalisée	Une surveillance des eaux souterraines est réalisée depuis 2001.		
2004	10	08		2004	10	08		a_prescrit	Aucune réutilisation du site à moyen terme n'étant envisagée, suite à une proposition de l'inspection des installations classées, le Préfet des Ardennes a prescrit, le 8 octobre 2004, par arrêté complémentaire, une surveillance des eaux souterraines ainsi que la réalisation d'un diagnostic approfondi et d'une évaluation détaillée des risques.		'le Préfet des Ardennes'
2001	05			2001	05			une_évaluation_simplifiée_des_risques	L'exploitant a cessé les apports de déchets industriels dès 1999 et a réalisé une évaluation simplifiée des risques en mai 2001 qui conclut au classement du site en classe 1 c'est à dire site nécessitant des investigations complémentaires (soit un diagnostic approfondi et une évaluation détaillée des risques).	'déchets industriels'	
2000	01	26		2000	01	26		a_demandé_par_courriers	L'inspection des installations classées a demandé par courriers du 15 juillet 1999 et du 26 janvier 2000 à la société SANIFRANCE de conduire des investigations complémentaires et en cas de poursuite de la décharge de fournir l'acte de cautionnement des garanties financières.		'la société SANIFRANCE'
2004				2004				décide	En 2004, la mairie décide d'implanter le centre d'incendie et de secours sur un autre site.		
2006	01			2006	01			a_été_remise	L’évaluation détaillée des risques a été remise à l’inspection des installations classées en janvier 2006.		
1999				1999				a_cessé	L'exploitant a cessé les apports de déchets industriels dès 1999 et a réalisé une évaluation simplifiée des risques en mai 2001 qui conclut au classement du site en classe 1 c'est à dire site nécessitant des investigations complémentaires (soit un diagnostic approfondi et une évaluation détaillée des risques).	'déchets industriels'	
