Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1958				2008	04			a_exploité	La société MAJ a exploité de 1958 à avril 2008 (sous l'enseigne ELIS).		'La société MAJ'
2005				2005				10_sondages	Dans le but d'évaluer la qualité des sols et des eaux souterraines, 10 sondages et 2 piézomètres ont été réalisés sur le site fin 2005.		
2005				2005				du_diagnostic	- zone de la fosse d'homogénéisation des eaux usées (zone de lavage) : la présence d'hydrocarbures a été identifiée dans cette zone lors du diagnostic réalisé en 2005, les sondages réalisés en 2008 autour de cette zone n'ont pas recoupé cet impact.	'hydrocarbures'	
2008				2008				les_sondages_réalisés	- zone de la fosse d'homogénéisation des eaux usées (zone de lavage) : la présence d'hydrocarbures a été identifiée dans cette zone lors du diagnostic réalisé en 2005, les sondages réalisés en 2008 autour de cette zone n'ont pas recoupé cet impact.	'hydrocarbures'	
1978	02	03		1978	02	03		a_été_autorisée	Son exploitation a été autorisée par arrêté préfectoral du 3 février 1978.		
								Les_campagnes_d__analyse	Les campagnes d'analyse d'eaux souterraines d'août et novembre 2010 confirment les contaminations en trichloroéthylène et tétrachloroéthylène (concentration supérieure à 10 µg/l), mais dans de moindres proportions que lors de campagnes antérieures (voir plus de détail en partie F).	'trichloroéthylène', 'tétrachloroéthylène'	
2010	11			2010	11			Les_campagnes_d__analyse	Les campagnes d'analyse d'eaux souterraines d'août et novembre 2010 confirment les contaminations en trichloroéthylène et tétrachloroéthylène (concentration supérieure à 10 µg/l), mais dans de moindres proportions que lors de campagnes antérieures (voir plus de détail en partie F).	'trichloroéthylène', 'tétrachloroéthylène'	
2017	12	27		2017	12	27		a_été_signé	L'arrêté préfectoral de servitude d'utilité publique encadrant les usages futurs sur le site a été signé le 27 décembre 2017.		
2005				2005				a_été_identifiée	- zone de la fosse d'homogénéisation des eaux usées (zone de lavage) : la présence d'hydrocarbures a été identifiée dans cette zone lors du diagnostic réalisé en 2005, les sondages réalisés en 2008 autour de cette zone n'ont pas recoupé cet impact.	'hydrocarbures'	
2009	01	19		2009	01	19		de_nouvelles_investigations	Afin de compléter les connaissances que l'étendue et l'importance des impacts observés en 2005/2006, de nouvelles investigations ont été menées en juin et octobre 2008, dans le cadre de la cessation d'activité et de la mise en œuvre du plan de gestion qui l'accompagne (rapport d'URS du 19 janvier 2009).		"d' URS"
2008	06			2008	06			ont_été_réalisés	Trois prélèvements de gaz du sol ont été réalisés en juin 2008 au droit des zones de dégraissage et de nettoyage à sec, ayant utilisé du tétrachloroéthylène.	'tétrachloroéthylène'	
2013	11	19		2013	11	19		a_adressé	Par courrier du 19 novembre 2013, en réponse aux demandes de l’inspection, l’exploitant a adressé à l’inspection des installations classées un rapport de suivi de la nappe d’août 2011, un rapport de comblement du puits de l’usine, un plan de récolement de fin de travaux et l’analyse des risques résiduels du 21 octobre 2013, qui montrait une absence de risque sanitaire pour les futurs usagers.		
2008	10			2008	10			de_nouvelles_investigations	Afin de compléter les connaissances que l'étendue et l'importance des impacts observés en 2005/2006, de nouvelles investigations ont été menées en juin et octobre 2008, dans le cadre de la cessation d'activité et de la mise en œuvre du plan de gestion qui l'accompagne (rapport d'URS du 19 janvier 2009).		"d' URS"
								de_nouvelles_investigations	Afin de compléter les connaissances que l'étendue et l'importance des impacts observés en 2005/2006, de nouvelles investigations ont été menées en juin et octobre 2008, dans le cadre de la cessation d'activité et de la mise en œuvre du plan de gestion qui l'accompagne (rapport d'URS du 19 janvier 2009).		"d' URS"
