Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2018	07	12		2018	07	12		est_autorisée	La société est autorisée à rejeter en continu les eaux pluviales présentes dans le quai de chargement/déchargement présent sur site sous réserve du respect des prescriptions de l’arrêté préfectoral du 12 juillet 2018.		
2013	10	10		2013	10	10		son_intention	Par courrier envoyé à la préfecture et au service des installations classés, reçu le 10 octobre 2013, l'exploitant informe de son intention d'arrêté l'unité de traitement vers la fin 2013, au regard de l'atteinte du seuil d’efficacité de cette dernière.		
2001				2003				a_mis_en_place_un_traitement	Dans une démarche volontaire, l'exploitant a mis en place un traitement de la pollution par extraction sous vide de 2001 à 2003.		
2000				2000				des_investigations_conduites	Suite au rachat du site, des investigations conduites en 1999 et 2000 ont mis en évidence une pollution des sols et de la nappe superficielle (nappe des sables de Sologne) par du trichloréthylène.	'trichloréthylène'	
2005				2005				évaluation_Détaillée_des_Risques	Une évaluation Détaillée des Risques prenant en compte la pollution résiduelle a été finalisée en 2005.		
2011				2011				réalisées	Le rapport de l'hydrogéologue conclut d'une part à une proposition de prolongation de la zone de restriction d'usage des eaux superficielles aux parcelles situées en aval de l'écoulement du Néant compte tenu des mesures de surveillance réalisées en 2011 et d'autre part à une proposition d'étendre les restrictions d'usage des eaux souterraines au droit de certaines autres parcelles, compte tenu des mesures de surveillance réalisées en 2011 et 2012.		
1999				1999				des_investigations_conduites	Suite au rachat du site, des investigations conduites en 1999 et 2000 ont mis en évidence une pollution des sols et de la nappe superficielle (nappe des sables de Sologne) par du trichloréthylène.	'trichloréthylène'	
2006				2006				L__étude_détaillée_des_risques	L’étude détaillée des risques complétée et son analyse critique par un tiers expert ont été présentées en 2006 à l'inspection des installations classées et à la DDASS.		'la DDASS'
2011				2011				réalisées_en	Le rapport de l'hydrogéologue conclut d'une part à une proposition de prolongation de la zone de restriction d'usage des eaux superficielles aux parcelles situées en aval de l'écoulement du Néant compte tenu des mesures de surveillance réalisées en 2011 et d'autre part à une proposition d'étendre les restrictions d'usage des eaux souterraines au droit de certaines autres parcelles, compte tenu des mesures de surveillance réalisées en 2011 et 2012.		
2013				2013				son_intention	Par courrier envoyé à la préfecture et au service des installations classés, reçu le 10 octobre 2013, l'exploitant informe de son intention d'arrêté l'unité de traitement vers la fin 2013, au regard de l'atteinte du seuil d’efficacité de cette dernière.		
2016	10			2016	10			des_dernières_campagnes_d__analyses	Les résultats des dernières campagnes d’analyses, effectuées en octobre 2016 et avril 2017 ont mis en évidence des teneurs en TCE plus élevées que lors des campagnes précédentes au droit du piézomètre PiEXT8, situé à environ 500 m en aval hydraulique du site.	'TCE'	
2012				2012				réalisées	Le rapport de l'hydrogéologue conclut d'une part à une proposition de prolongation de la zone de restriction d'usage des eaux superficielles aux parcelles situées en aval de l'écoulement du Néant compte tenu des mesures de surveillance réalisées en 2011 et d'autre part à une proposition d'étendre les restrictions d'usage des eaux souterraines au droit de certaines autres parcelles, compte tenu des mesures de surveillance réalisées en 2011 et 2012.		
2011	05	26		2011	05	26		les_rejets	Par arrêté préfectoral du 26 mai 2011, le préfet a encadré les rejets de la nouvelle installation de traitement de la pollution, actualisé les conditions de surveillance des eaux souterraines et les modalités de gestion de la pollution tenant compte des incertitudes résiduelles.		'le préfet'
2011				2011				mettre_en_place_une_nouvelle_installation_de_traitement	Ces constats ont conduit l'exploitant à mettre en place une nouvelle installation de traitement de la pollution résiduelle au droit du site en 2011 et à compléter sa reconnaissance de la pollution de la nappe dans le périmètre des servitudes instituées et au delà.		
2017	04			2017	04			des_dernières_campagnes_d__analyses	Les résultats des dernières campagnes d’analyses, effectuées en octobre 2016 et avril 2017 ont mis en évidence des teneurs en TCE plus élevées que lors des campagnes précédentes au droit du piézomètre PiEXT8, situé à environ 500 m en aval hydraulique du site.	'TCE'	
