Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2017	11			2017	11			a_été_foré	Afin d'améliorer le débit de réinjection dans la nappe, un puits de 20 m de profondeur a été foré au droit de la tranchée de réinjection en novembre 2017.		
1994				1994				a_mis_en_évidence	En 1994, un diagnostic environnemental réalisé sur le site a mis en évidence la présence d'une fosse enterrée contenant des déchets et une pollution des sols.		
2013	06			2013	06			a_transmis	En juin 2013, Labo Services a transmis à l'inspection des installations classées la synthèse de la surveillance de la qualité des eaux souterraines de février 2011 à avril 2013.		'Labo Services'
2005				2005				la_cessation_d__activité	Il était classé à autorisation sous les rubriques 89-1, 167-a, 167-c, 253-1 et 261bis-a-1 de la nomenclature des installations classées, la cessation d'activité a déclarée en 2005.		
2005				2005				était_classé_à_autorisation	Il était classé à autorisation sous les rubriques 89-1, 167-a, 167-c, 253-1 et 261bis-a-1 de la nomenclature des installations classées, la cessation d'activité a déclarée en 2005.		
2004	06			2004	06			a_été_mis_en_fonctionnement	Le dispositif de traitement a été mis en fonctionnement en juin 2004.		
1999				1999				ont_été_réalisées	L'arrêté préfectoral du 26 novembre 1998 prescrit un confinement des terres traitées compte tenu de la pollution résiduelle après traitement (présence d'hydrocarbures lourds et de PCB) et la surveillance correspondante (ces opérations ont été réalisées en 1999) ainsi qu'un diagnostic environnemental sur les eaux souterraines.	'hydrocarbures lourds', 'PCB'	
2000				2000				Les_études_réalisées_sur_la_nappe	Les études réalisées sur la nappe en 2000 mettent en évidence une pollution des eaux en toluène, benzène et phénol.	'toluène', 'benzène', 'phénol'	
2003	02			2003	02			a_transmis	Pour traiter cette pollution, l'exploitant a transmis en février 2003 une proposition technique de traitement par stripping et charbon actif avant réinjection dans la nappe de l'eau traitée.	'charbon actif'	
2011	02			2013	04			a_transmis	En juin 2013, Labo Services a transmis à l'inspection des installations classées la synthèse de la surveillance de la qualité des eaux souterraines de février 2011 à avril 2013.		'Labo Services'
2013	11	21		2013	11	21		acte	Le préfet acte cette évolution par courrier du 21 novembre 2013.		'Le préfet'
1997				1997				L__évacuation	L'évacuation des déchets et la dépollution des sols par extraction sous ventilation forcée ont été réalisées en 1996 et 1997 (suite à un arrêté préfectoral du 25 novembre 1996) : 150 tonnes de déchets ont été incinérées et 20 tonnes de BTEX extraites par ventilation forcée des sols.	'BTEX'	
2005	04			2005	04			a_été_arrêté	Mais des difficultés de colmatage (dû à la teneur en MES des eaux pompées) du stripper et du puits de réinjection ayant été rencontrées, le dispositif a été arrêté en avril 2005.	'MES'	
1996				1996				L__évacuation	L'évacuation des déchets et la dépollution des sols par extraction sous ventilation forcée ont été réalisées en 1996 et 1997 (suite à un arrêté préfectoral du 25 novembre 1996) : 150 tonnes de déchets ont été incinérées et 20 tonnes de BTEX extraites par ventilation forcée des sols.	'BTEX'	
