Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1937				1939				d__Anglet___64_est_exploité_successivement	Le site d'Anglet (64)est exploité successivement par Latécoère de 1937 à 1939, Bréguet de 1939 à 1971 puis DASSAULT AVIATION depuis 1974.		'Latécoère', 'DASSAULT'
2003	07			2003	07			a_mis_en_évidence	Depuis juillet 2003, cette autosurveillance a mis en évidence une pollution de la nappe par le chrome.	'chrome'	
2006	05	02		2006	05	02		Le_diagnostic_transmis	Le diagnostic transmis le 2 mai 2006 montre que ce risque est écarté du fait de la protection de la nappe des graves par une couche d'argiles.		
2007	06	29		2007	06	29		suppression_du_transfert	Le 1er/12/2009, l'exploitant remet la révision du plan de gestion qui ne répond pas à l'objectif de l’arrêté du 29 juin 2007 de suppression du transfert dans la nappe hors site.		
2009	07	02		2009	07	02		réalisé	Le bilan réalisé le 02 juillet 2009 depuis la fin de l’année 2008 montre l’efficacité du système de traitement.		
2003	07			2003	07			découverte_de_la_pollution	Suite à découverte de la pollution de la nappe par le chrome en juillet 2003, l'arrêté préfectoral du 08 décembre 2004 prescrit l'actualisation de l'évaluation simplifiée des risques et le diagnostic approfondi du site avant le 8/06/2005.	'le chrome'	
2009	12	1		2009	12	1		la_révision	Le 1er/12/2009, l'exploitant remet la révision du plan de gestion qui ne répond pas à l'objectif de l’arrêté du 29 juin 2007 de suppression du transfert dans la nappe hors site.		
2006	12	31		2006	12	31		prescrit_la_réalisation	L'arrêté préfectoral du 16/10/2006 prescrit la réalisation, à l'échéance du 31 décembre 2006, d'une étude de faisabilité du confinement et du traitement de la pollution (Chrome et Solvants chlorés) avec l'objectif de supprimer le transfert vers l'aval.	'Chrome', 'Solvants chlorés'	
2009	09	09		2009	09	09		la_mise_en_place	- en dehors de la mise en place du pompage de la nappe profonde en PZ13 le 09/09/2009, la poursuite du plan de gestion existant est à justifier,		
1999				1999				Les_études_remises	Les études remises en 1999 classent le site en 2 "à surveiller" pour l'usage du moment.		
2008	02	27		2008	02	27		est_bouché	Pour des raisons d'extension de bâtiment, le 27/02/2008, le piézomètre PZ1 est bouché et remplacé par un nouveau piézomètre foré à 30 m à l'ouest.		
2008				2008				réalisé	Le bilan réalisé le 02 juillet 2009 depuis la fin de l’année 2008 montre l’efficacité du système de traitement.		
2008	06			2008	06			Le_bilan_réalisé	Le bilan réalisé en juin 2008, au bout de 6 mois de fonctionnement, montre une baisse des teneurs en polluants dans la nappe sur site et à l'aval du site.		
2010	04	02		2010	04	02		informe	Le 02/04/2010 l'exploitant informe la DREAL que l'analyse du rejet des eaux pluviales dans le Maharin, effectuée le........ révèle la présence de chrome et de solvants chlorés.	'chrome', 'solvants chlorés'	'la DREAL'
2005	06	08		2005	06	08		prescrit	Suite à découverte de la pollution de la nappe par le chrome en juillet 2003, l'arrêté préfectoral du 08 décembre 2004 prescrit l'actualisation de l'évaluation simplifiée des risques et le diagnostic approfondi du site avant le 8/06/2005.	'le chrome'	
2007	06	29		2007	06	29		l__arrêté_de_travaux	L'évaluation quantitative du risque sanitaire réalisée le 26/09/2007 conclut au risque inacceptable pour l'usage de la nappe hors site et conforte en cela la décision de stopper le transfert de pollution à l'aval par l'arrêté de travaux du 29/06/2007 ci-dessous.		
2006	11	07		2006	11	07		Le_diagnostic_remis	Le diagnostic remis le 7 novembre 2006 confirme la présence de 2 sources de pollution sur le site et l'impact hors site du chrome et des solvants chlorés sur la nappe, au nord et au sud-est du site.	'chrome', 'solvants chlorés'	
2005	12			2005	12			a_mis_en_évidence	Depuis décembre 2005, la surveillance des eaux souterraines a mis en évidence une pollution par des solvants chlorés en particulier par le Trichloroéthylène.	'des solvants chlorés', 'le Trichloroéthylène'	
2011	05	18		2011	05	18		est_mise_en_place	Le 18/05/2011 la surveillance périodique du ruisseau le Maharin est mise en place, en deux points de prélèvement, l’un situé à l’amont du collecteur de rejet les eaux pluviales issues du site, et l’autre, à l’aval du dit collecteur.		
								Le_bilan_réalisé	Le bilan réalisé en juin 2008, au bout de 6 mois de fonctionnement, montre une baisse des teneurs en polluants dans la nappe sur site et à l'aval du site.		
2003	07			2003	07			prescrit	Suite à découverte de la pollution de la nappe par le chrome en juillet 2003, l'arrêté préfectoral du 08 décembre 2004 prescrit l'actualisation de l'évaluation simplifiée des risques et le diagnostic approfondi du site avant le 8/06/2005.	'le chrome'	
								sont_autorisées	Les installations sont autorisées par l'arrêté préfectoral du 26/09/05.		
2007	09	26		2007	09	26		L__évaluation_quantitative	L'évaluation quantitative du risque sanitaire réalisée le 26/09/2007 conclut au risque inacceptable pour l'usage de la nappe hors site et conforte en cela la décision de stopper le transfert de pollution à l'aval par l'arrêté de travaux du 29/06/2007 ci-dessous.		
