Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2008	03			2008	03			n__est_plus_retrouvé	- le dichlorométhane détecté sur la quasi-totalité des points de suivi en décembre 2007 n’est plus retrouvé en mars 2008.	'dichlorométhane'	
2001				2001				Une_campagne_d__analyse	Une campagne d’analyse des sols en 2001 avait analysé les paramètres métaux, hydrocarbures totaux, composés organiques halogénés volatils (COHV), hydrocarbures légers, les alcools et cétones.	'métaux', 'hydrocarbures totaux', 'composés organiques halogénés', 'COHV', 'hydrocarbures', 'alcools'	
2010	11	18		2010	11	18		est_survenu	Un incident est survenu le 18 novembre 2010 entraînant le déversement de 1400 kg de trivertal au niveau du bâtiment T.		
2007	12			2007	12			La_campagne_d__analyse	La campagne d’analyse des eaux souterraines de décembre 2007 incluant un nouveau piézomètre a noté la présence d’hydrocarbures totaux et de dichlorométhane.	'hydrocarbures totaux', 'dichlorométhane'	
1962				1962				fondée	La société PCAS, fondée en 1962, a repris la Manufacture de Produits Chimiques du DAUPHIN il y a une vingtaine d'années sur une dizaine d'hectares ; elle conçoit et fabrique des spécialités chimiques : synthèse de molécules organiques ou formulations pour diverses industries.	'molécules organiques'	'La société PCAS', 'Produits Chimiques du DAUPHIN'
1998	12	1		1998	12	1		a_demandé	En application de la circulaire ministérielle du 3 avril 1996 relative à la réalisation de diagnostics initiaux et de l’évaluation simplifiée des risques sur les sites industriels en activité, la Préfecture de l’Isère a demandé à la société PCAS de Bourgoin-Jallieu, par arrêté préfectoral n° 98-8366 du 1er décembre 1998, de réaliser une étude simplifiée des risques (ESR).		'la société PCAS'
2006	10	10		2006	10	10		Le_diagnostic_approfondi	Le diagnostic approfondi a été transmis à l’inspection par courrier daté du 10 octobre 2006.		
2007	02	05		2007	02	05		L__étude_détaillée_des_risques	L’étude détaillée des risques a été remise à l’inspection le 5 février 2007.		
2006				2006				font_l__objet_d_	Quatre piézomètres, un puits privé et le canal eaux de process font l’objet d’analyses trimestrielles depuis 2006.		
2008	03			2008	03			La_campagne_de_surveillance	La campagne de surveillance de la qualité des eaux souterraines réalisée en mars 2008 sur le site PCAS de Bourgoin-Jallieu ne met pas en évidence d’évolution significative des concentrations en polluants.		
2007	12			2007	12			la_dernière_campagne	Les deux points suivants sont toutefois à signaler suite à la dernière campagne de décembre 2007 :		
2008	04	29		2008	04	29		L__étude_technico	L’étude technico-économique pour le traitement de la zone fosse à résidus a été transmise par courrier daté du 29 avril 2008.		
2005	12	06		2005	12	06		la_mise_en_place_d__une	Suite à l’instruction de l’ESR, il a été prescrit, par arrêté préfectoral n°2005-14646 du 6 décembre 2005, la mise en place d’une surveillance des eaux souterraines et la réalisation d’un diagnostic approfondi et si nécessaire une étude détaillée des risques.		'l’ ESR'
