Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2013	05	06		2013	05	06		dans_son_rapport	Par courrier du 17 juin 2013, Madame la Préfète de la Loire a sollicité l'accord du MEDDE pour une intervention  complémentaire de l'ADEME sur l'ancien site industriel WFGF sur la base des propositions de l’inspection formulées dans son rapport du 6 mai 2013.		'Madame la Préfète', 'de la Loire', 'MEDDE', 'industriel WFGF'
2013	06	17		2013	06	17		a_sollicité	Par courrier du 17 juin 2013, Madame la Préfète de la Loire a sollicité l'accord du MEDDE pour une intervention  complémentaire de l'ADEME sur l'ancien site industriel WFGF sur la base des propositions de l’inspection formulées dans son rapport du 6 mai 2013.		'Madame la Préfète', 'de la Loire', 'MEDDE', 'industriel WFGF'
2010	09	28		2010	09	28		a_sollicité	Par courrier du 28 septembre 2010, Monsieur le Préfet de la Loire a sollicité l'accord du MEEDDM pour une intervention rapide de l'ADEME.		'le Préfet de la Loire', 'MEEDDM'
2016	09	29		2016	09	29		a_adressé_par_courrier	Sur la base du rapport de l’inspection du 2 septembre 2016, le préfet de la Loire a adressé par courrier du 29 septembre 2016 à madame la ministre de l’écologie du développement durable et de l’énergie (DGPR) une demande d’intervention de l’ADEME.		'le préfet de la Loire', 'la ministre'
2010	12			2010	12			la_saisine	Le rapport de l’inspection du 2 septembre 2016 fait le bilan des travaux réalisés par l’ADEME par rapport à la saisine de décembre 2010.		
2010	08	27		2010	08	27		est_intervenue	La DREAL est intervenue en date du 18 juin 2010 pour une première inspection, à la demande du maire de SAINT JUST SAINT RAMBERT, lequel avait constaté une pollution de la rivière le Furan dont l'origine était un écoulement de produits toxiques issus du regard d'eaux pluviales de la société WFGF (test à la fluorescéine concluant), puis le 4 et 27 août 2010.	'Furan', 'produits toxiques', 'fluorescéine'	'La DREAL', 'SAINT JUST SAINT RAMBERT', 'la société WFGF'
2006	08	26		2006	08	26		convertie_en_liquidation_judiciaire	L'entreprise a été placée en redressement judiciaire par jugement en date du 26 août 2006, procédure convertie en liquidation judiciaire par le Tribunal de Commerce de Grenoble dans son jugement du 26 décembre 2007.		'le Tribunal de Commerce de Grenoble'
								a_été_prolongé	Ce délai a été prolongé pour une durée de 13 mois soit jusqu’au 18 mars 2015 par arrêté préfectoral du 18 février 2014.		
								écoulement_de_produits_toxiques	La DREAL est intervenue en date du 18 juin 2010 pour une première inspection, à la demande du maire de SAINT JUST SAINT RAMBERT, lequel avait constaté une pollution de la rivière le Furan dont l'origine était un écoulement de produits toxiques issus du regard d'eaux pluviales de la société WFGF (test à la fluorescéine concluant), puis le 4 et 27 août 2010.	'Furan', 'produits toxiques', 'fluorescéine'	'La DREAL', 'SAINT JUST SAINT RAMBERT', 'la société WFGF'
2017	03	22		2017	03	22		a_été_signé	Un arrêté portant exécution par l'ADEME de travaux d'office a été signé le 22 mars 2017.		
2017	03	22		2017	03	22		a_été_pris	Pour permettre l'intervention de l'agence, un arrêté préfectoral d'occupation des sols a été pris le 22 mars 2017 au bénéfice de l'ADEME et des entreprises mandatées par elle.		
2010	06	18		2010	06	18		est_intervenue	La DREAL est intervenue en date du 18 juin 2010 pour une première inspection, à la demande du maire de SAINT JUST SAINT RAMBERT, lequel avait constaté une pollution de la rivière le Furan dont l'origine était un écoulement de produits toxiques issus du regard d'eaux pluviales de la société WFGF (test à la fluorescéine concluant), puis le 4 et 27 août 2010.	'Furan', 'produits toxiques', 'fluorescéine'	'La DREAL', 'SAINT JUST SAINT RAMBERT', 'la société WFGF'
								est_intervenue	La DREAL est intervenue en date du 18 juin 2010 pour une première inspection, à la demande du maire de SAINT JUST SAINT RAMBERT, lequel avait constaté une pollution de la rivière le Furan dont l'origine était un écoulement de produits toxiques issus du regard d'eaux pluviales de la société WFGF (test à la fluorescéine concluant), puis le 4 et 27 août 2010.	'Furan', 'produits toxiques', 'fluorescéine'	'La DREAL', 'SAINT JUST SAINT RAMBERT', 'la société WFGF'
								accorder_ce_droit	Cet arrêté portant occupation des sols au profit de l’ADEME, signé le 3 décembre 2010, prévoyait d’accorder ce droit pour une durée de 3 ans soit jusqu’au 3 décembre 2013.		
2006	08	26		2006	08	26		a_été_placée_en_redressement_judiciaire_par_jugement	L'entreprise a été placée en redressement judiciaire par jugement en date du 26 août 2006, procédure convertie en liquidation judiciaire par le Tribunal de Commerce de Grenoble dans son jugement du 26 décembre 2007.		'le Tribunal de Commerce de Grenoble'
2014	02	18		2014	02	18		a_été_prolongé	Ce délai a été prolongé pour une durée de 13 mois soit jusqu’au 18 mars 2015 par arrêté préfectoral du 18 février 2014.		
				2015	03	18		a_été_prolongé	Ce délai a été prolongé pour une durée de 13 mois soit jusqu’au 18 mars 2015 par arrêté préfectoral du 18 février 2014.		
				2013	12	03		accorder_ce_droit	Cet arrêté portant occupation des sols au profit de l’ADEME, signé le 3 décembre 2010, prévoyait d’accorder ce droit pour une durée de 3 ans soit jusqu’au 3 décembre 2013.		
2007	12	26		2007	12	26		son_jugement	L'entreprise a été placée en redressement judiciaire par jugement en date du 26 août 2006, procédure convertie en liquidation judiciaire par le Tribunal de Commerce de Grenoble dans son jugement du 26 décembre 2007.		'le Tribunal de Commerce de Grenoble'
2010	11	18		2010	11	18		a_constaté_lors_de_la_visite	L'inspection des installations classées a constaté lors de la visite du site le 18 novembre 2010 que les 2 transformateurs aux PCB avaient été l’objet d’actes de vandalisme.	'PCB'	
2016	11	30		2016	11	30		a_donné_son_accord	Par courrier du 30 novembre 2016, la DGPR a donné son accord pour une intervention de l’ADEME portant sur les travaux suivants :		'la DGPR'
2010	09	15		2010	09	15		a_confirmé	Par lettre du 15 septembre 2010, Me GUYOT a confirmé son incapacité financière à mobiliser la somme consignée.		'Me GUYOT'
2010	12	03		2010	12	03		signé	Cet arrêté portant occupation des sols au profit de l’ADEME, signé le 3 décembre 2010, prévoyait d’accorder ce droit pour une durée de 3 ans soit jusqu’au 3 décembre 2013.		
2016				2016				____nouvelle_proposition	2016 : nouvelle proposition de l’ADEME – liquidation close		
1976	06	02		1976	06	02		établi	.1.c de la nomenclature des installations classées pour la protection de l'environnement, était titulaire d'un récépissé de déclaration établi en date du 2 juin 1976.		
2010	11	27		2010	11	27		a_autorisé	Par courrier du 27 novembre 2010, Monsieur le Ministre de l’Écologie, du Développement Durable, des Transports et du Logement a autorisé Monsieur le Préfet de la Loire à charger l'ADEME de réaliser d'office les mesures de mise en sécurité du site selon la procédure d'urgence impérieuse.		'le Ministre', 'le Préfet de la Loire'
2016	09	02		2016	09	02		a_adressé_par_courrier	Sur la base du rapport de l’inspection du 2 septembre 2016, le préfet de la Loire a adressé par courrier du 29 septembre 2016 à madame la ministre de l’écologie du développement durable et de l’énergie (DGPR) une demande d’intervention de l’ADEME.		'le préfet de la Loire', 'la ministre'
2010	12	03		2010	12	03		prévoyait_d_	Cet arrêté portant occupation des sols au profit de l’ADEME, signé le 3 décembre 2010, prévoyait d’accorder ce droit pour une durée de 3 ans soit jusqu’au 3 décembre 2013.		
2010	09	23		2010	09	23		a_été_mis_en_demeure_de_procéder_à_la_démarche	Ce dernier a été mis en demeure de procéder à la démarche de cessation d'activité et à la mise en sécurité du site en application de l'article R.512.66-1 du code de l'environnement, par arrêté préfectoral du 28 juin 2010, puis par un arrêté de consignation du 23 septembre 2010.		
2012	10	02		2012	10	02		la_clôture	Le tribunal de Commerce de Grenoble a prononcé le 2 octobre 2012 la clôture pour insuffisance d’actifs de la liquidation judiciaire et a donné au liquidateur décharge de sa gestion.		'Le tribunal de Commerce de Grenoble'
2016	05	30		2016	05	30		a_été_présenté	En l’absence de décision depuis 2013 et au vu des échanges que l’ADEME a pu avoir sur ce dossier avec l’administration (DREAL et MEDDE) sans aboutir à un accord, un scénario alternatif pour la mise en sécurité du site a été présenté par l’ADEME dans son rapport du 30 mai 2016.		'DREAL', 'MEDDE'
2010	08	27		2010	08	27		écoulement_de_produits_toxiques	La DREAL est intervenue en date du 18 juin 2010 pour une première inspection, à la demande du maire de SAINT JUST SAINT RAMBERT, lequel avait constaté une pollution de la rivière le Furan dont l'origine était un écoulement de produits toxiques issus du regard d'eaux pluviales de la société WFGF (test à la fluorescéine concluant), puis le 4 et 27 août 2010.	'Furan', 'produits toxiques', 'fluorescéine'	'La DREAL', 'SAINT JUST SAINT RAMBERT', 'la société WFGF'
2013				2013				____saisine	2013 : saisine complémentaire de l’ADEME – liquidation close		'liquidation close'
2010	12	03		2010	12	03		a_porté_exécution	Par arrêté préfectoral du 3 décembre 2010, Monsieur le Préfet de la Loire a porté exécution par l'ADEME des travaux d’office en situation d’urgence impérieuse tendant à la mise en sécurité du site exploité par la société WFGF à Saint-Just-Saint-Rambert.		'le Préfet', 'la Loire', 'la société WFGF'
1976	06	02		1976	06	02		était_titulaire	.1.c de la nomenclature des installations classées pour la protection de l'environnement, était titulaire d'un récépissé de déclaration établi en date du 2 juin 1976.		
