Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2009	07			2009	07			Une_campagne_d__analyse	Une campagne d'analyse des eaux souterraines en juillet 2009, mettent en évidence des contaminations au niveau du :		
2009	06			2009	06			diagnostic	Suite au diagnostic de juin 2009, il a été décidé d'effectuer une 2° campagne de sondages et d'analyses sur les sols, avec l'objectif d'investiguer les sources potentielles de pollution non encore reconnues lors de la première campagne.		
2016	03	04		2016	03	04		ses_rapports	Dans ses rapports des 12 octobre 2015 et 4 mars 2016, l’inspection demandait à la mairie un plan du site faisant apparaître clairement le positionnement des fouilles et les teneurs résiduelles après travaux.		
2016	02	23		2016	02	23		a_complété	La mairie de Domène a complété ces réponses par mail en date du 23 février 2016.		'La mairie de Domène'
2010	01	13		2010	01	13		Diagnostic	Diagnostic de l'état de pollution des sols ( document ICF Environnement du 13 janvier 2010)		'ICF Environnement'
2010	07	30		2010	07	30		Diagnostic	Diagnostic complémentaire de l'état de pollution des sols ( document ICF Environnement du 30 juillet 2010)		'ICF Environnement'
2017	08	24		2017	08	24		a_été_fourni_par_courriel	Ce plan a été fourni par courriel du 24 août 2017.		
2016	08	17		2016	08	17		de_fin_de_travaux_a_été_transmis	Un rapport définitif de fin de travaux a été transmis à l’inspection par courrier du 17 août 2016.		
2017	06	12		2017	06	12		a_été_transmise	Une demande d’institution de servitudes d’utilités publique sur le site a été transmise par courrier en date du 12 juin 2017.		
				2015	01	26		qui_ont_été_excavées	Au total, ce sont donc 4866 m3 de terres qui ont été excavées entre le 12 et le 26 janvier 2015, 1257,98 tonnes qui ont été évacuées en biocentre et 2954,50 m3 qui ont été stockées en biotertre pour un traitement d’environ 18 mois.		
2014				2014				Des_travaux_de_dépollution	Des travaux de dépollution ont été réalisés en 2014 et 2015.		
2007	02			2007	02			Arrêt_de	Arrêt de la production en février 2007 ; liquidation judiciaire cloturée le 12 juin 2012 (SIRET  451260517).		
2010	01			2010	01			Campagne_d__analyse	Campagne d'analyse de janvier 2010		
								un_traitement	Au total, ce sont donc 4866 m3 de terres qui ont été excavées entre le 12 et le 26 janvier 2015, 1257,98 tonnes qui ont été évacuées en biocentre et 2954,50 m3 qui ont été stockées en biotertre pour un traitement d’environ 18 mois.		
2015	10	12		2015	10	12		ses_rapports	Dans ses rapports des 12 octobre 2015 et 4 mars 2016, l’inspection demandait à la mairie un plan du site faisant apparaître clairement le positionnement des fouilles et les teneurs résiduelles après travaux.		
2015				2015				un_diagnostic_complémentaire_de_sols	En parallèle, un diagnostic complémentaire de sols a été réalisé par la société ICF Environnement début 2015 sur le reste du site.		'la société ICF Environnement'
2016	09			2016	09			a_réalisé_l__implantation	En septembre 2016, la société ICF a réalisé l’implantation de 4 nouveaux piézomètres (1 en amont et 3 en aval).		'la société ICF'
1818				1818				dédié	Site dédié à la fabrication du papier depuis 1818 ; il est situé dans la vallée du Grésivaudan sur 47 453 m2 dont 23 000 correspondent à du bâti.		
2016	09			2016	09			Les_campagnes	Les campagnes de septembre 2016 et mars 2017 ont montré :		
2010	10			2010	10			Campagne	Campagne d'analyses d'octobre 2010:		
2016	04			2016	04			a_eu_lieu	La réception du biotraitement a eu lieu en avril 2016 par lots unitaires de 200 m3 de matériaux.		
2017	03			2017	03			Les_campagnes	Les campagnes de septembre 2016 et mars 2017 ont montré :		
2015				2015				Les_travaux_de_réhabilitation	Les travaux de réhabilitation de 2015 ont entraîné la destruction du réseau piézométrique du site.		
2015				2015				Des_travaux_de_dépollution	Des travaux de dépollution ont été réalisés en 2014 et 2015.		
2009	10			2009	10			Campagne_d__analyse	Campagne d'analyse en octobre 2009:		
2015	01			2015	01			les_mesures_de_réhabilitation	Il détaille les mesures de réhabilitation qui ont été menées en janvier 2015 sur le site, à savoir :		
2009	06			2009	06			il_a_été_décidé	Suite au diagnostic de juin 2009, il a été décidé d'effectuer une 2° campagne de sondages et d'analyses sur les sols, avec l'objectif d'investiguer les sources potentielles de pollution non encore reconnues lors de la première campagne.		
2009	08	19		2009	08	19		Diagnostic	Diagnostic de l'état de pollution des sols ( document ICF Environnement du 19 août 2009)		'ICF Environnement'
