Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2013				2013				ont_été_progressivement_arrêtées	Du fait de la mise en service des installation de production d’électricité d’EDF-PEI Port-Est, les installations de la centrale thermique d’EDF-SEI Port-Ouest ont été progressivement arrêtées tout au long de l’année 2013, et ce jusqu’à leur mise à l’arrêt définitif au 31 décembre dernier, ce qui a eu pour conséquence de faire disparaître le principal client de la SRE.	'thermique d’'	'EDF - PEI Port-Est', 'EDF - SEI Port-Ouest', 'la SRE'
2014	03	31		2014	03	31		transmet	Suite aux demandes de l'inspection le 13 novembre 2013, l’exploitant transmet le 31 mars 2014 à la DEAL, les dossier préliminaires au plan d’arrêt définitif des canalisations de transport d’hydrocarbures.	'transport d’ hydrocarbures'	'la DEAL'
2006	11			2006	11			une_étude_de_sols	L'exploitant remet une étude de sols début novembre 2006 qui indique que le sol est pollué entre 1 et 5 m de profondeur au maximum avec une extension latérale de l'ordre de quelques mètres.  Il est également noté la présence de traces d'hydrocarbures dans un des piézomètres.	'noté la présence de traces', "d' hydrocarbures"	
2003	11			2003	11			a_prescrit	L'arrêté préfectoral n°03-612/SG/DRCTCV du 14 mars 2003 a prescrit une surveillance des eaux souterraines arrêtée en mars 2004, suite à la réception du rapport final de suivi de la pollution des sols en novembre 2003.		'SG / DRCTCV'
2014	04	28		2014	04	28		réalise_alors_une_visite_d__inspection	L’inspection réalise alors une visite d’inspection le 28 avril 2014 afin d'établir un premier état de la situation environnementale du tracé des-dites canalisations de transport.		
2013	11	13		2013	11	13		transmet	Suite aux demandes de l'inspection le 13 novembre 2013, l’exploitant transmet le 31 mars 2014 à la DEAL, les dossier préliminaires au plan d’arrêt définitif des canalisations de transport d’hydrocarbures.	'transport d’ hydrocarbures'	'la DEAL'
2001	03	03		2001	03	03		a_découvert	Le 3 mars 2001 la société SRE a découvert une fuite sur le pipe-line fuel lourd lors du déchargement d'un pétrolier.	'fuel lourd'	'la société SRE'
								à_leur_mise_à_l__arrêt_définitif	Du fait de la mise en service des installation de production d’électricité d’EDF-PEI Port-Est, les installations de la centrale thermique d’EDF-SEI Port-Ouest ont été progressivement arrêtées tout au long de l’année 2013, et ce jusqu’à leur mise à l’arrêt définitif au 31 décembre dernier, ce qui a eu pour conséquence de faire disparaître le principal client de la SRE.	'thermique d’'	'EDF - PEI Port-Est', 'EDF - SEI Port-Ouest', 'la SRE'
2014	01	31		2014	01	31		de_mettre_à_l__arrêt_définitif	L’exploitant a alors demandé au préfet le 30 octobre 2013, l'autorisation de mettre à l'arrêt définitif au 31 janvier 2014 ses canalisations de transport de liquide inflammable reliant les installations à la Darse du port de commerce dit de Port-Ouest.	'liquide inflammable'	'la Darse'
2002	10	01		2002	10	01		puis_complétés	Ces éléments sont reçus le 16/10/2001 puis complétés le 01/10/2002.		
2001	10	16		2001	10	16		sont_reçus	Ces éléments sont reçus le 16/10/2001 puis complétés le 01/10/2002.		
2013	11	13		2013	11	13		demandes	Suite aux demandes de l'inspection le 13 novembre 2013, l’exploitant transmet le 31 mars 2014 à la DEAL, les dossier préliminaires au plan d’arrêt définitif des canalisations de transport d’hydrocarbures.	'transport d’ hydrocarbures'	'la DEAL'
2006	02	27		2006	02	27		la_réalisation_d__un_diagnostic	Suite à nouvelle pollution au fioul lourd sur la canalisation de transport, constatée le 27 février 2006, l'arrêté préfectoral du 17 août 2006 a prescrit à la SRE la réalisation d'un diagnostic de la zone impactée par le déversement accidentel d'hydrocarbures dans les sols.	'fioul lourd', 'hydrocarbures'	'la SRE'
2013	10	30		2013	10	30		a_alors_demandé	L’exploitant a alors demandé au préfet le 30 octobre 2013, l'autorisation de mettre à l'arrêt définitif au 31 janvier 2014 ses canalisations de transport de liquide inflammable reliant les installations à la Darse du port de commerce dit de Port-Ouest.	'liquide inflammable'	'la Darse'
