Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2018	04			2018	04			prévoyait	Conformément au plan de gestion remis en avril 2018, l’ELECTROLYSE prévoyait de faire un revêtement sur la dalle existante de l’unité de traitement des déchets, afin de prévenir l'infiltration des eaux de ruissellement.		'ELECTROLYSE'
1999	03	22		1999	03	22		Les_études_remises	Les études remises le 22/03/1999 et le 08/09/2000 classe le site en 2 "à surveiller" pour l'usage du moment.		
								a_mis_en_place	Par ailleurs, l’entreprise a mis en place depuis les années 80 sur son site un centre de traitement et de valorisation des déchets issus d’autres ateliers de traitement de surface.		
2000				2000				d__actualiser_le_diagnostic_réalisé	Afin de vérifier la qualité des milieux dans cette zone et plus globalement sur l'ensemble du site, l'inspection propose le 01/03/2016 d'actualiser le diagnostic réalisé en 2000.		
2000				2000				propose	Afin de vérifier la qualité des milieux dans cette zone et plus globalement sur l'ensemble du site, l'inspection propose le 01/03/2016 d'actualiser le diagnostic réalisé en 2000.		
2018	04	18		2018	04	18		nouveau_rapport	Cette étude a été suivie par un nouveau rapport en date du 18 avril 2018, concernant le nouveau diagnostic environnemental et les mesures de gestion des impacts identifiés.		
2019				2019				débutera_à	L'inspection valide ce nouveau suivi qui débutera à partir de 2019.		
1974				1974				est_installée	La société L’ELECTROLYSE a été créée dans les années 1900 ; l’entreprise est installée sur le site de Latresne depuis 1974.		'La société L’ ELECTROLYSE'
								a_été_créée	La société L’ELECTROLYSE a été créée dans les années 1900 ; l’entreprise est installée sur le site de Latresne depuis 1974.		'La société L’ ELECTROLYSE'
2018	05	14		2018	05	14		Après_validation	Après validation de l'inspection par courriel du 14 mai 2018, les travaux suivants ont été réalisés :		
2018	05	14		2018	05	14		les_travaux_suivants_ont_été_réalisés	Après validation de l'inspection par courriel du 14 mai 2018, les travaux suivants ont été réalisés :		
2016	05	04		2016	05	04		a_été_formalisée	Cette demande a été formalisée dans l'AP du 04 mai 2016.		
2018	04			2018	04			remis	Conformément au plan de gestion remis en avril 2018, l’ELECTROLYSE prévoyait de faire un revêtement sur la dalle existante de l’unité de traitement des déchets, afin de prévenir l'infiltration des eaux de ruissellement.		'ELECTROLYSE'
2017				2017				premier_rapport	Un premier rapport présentant l'étude historique et documentaire a été remis à l'Inspection fin 2017, comprenant notamment une étude de vulnérabilité des milieux ainsi qu'un schéma conceptuel.		
2016	03	01		2016	03	01		propose	Afin de vérifier la qualité des milieux dans cette zone et plus globalement sur l'ensemble du site, l'inspection propose le 01/03/2016 d'actualiser le diagnostic réalisé en 2000.		
