Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2008	10			2008	10			les_analyses_réalisées	En revanche, les analyses réalisées en mars et octobre 2008 révèlent la présence de ces polluants avec des concentrations très  élevées dans le piézomètre aval du site SIRMET (41 µg/l en  tétrachloroéthylène et 22 µg/l en  chlorure de vinyle en octobre 2008).	'ces polluants', 'en   tétrachloroéthylène', 'en   chlorure de vinyle'	'site SIRMET'
2006				2006				est_rebaptisé	En 2006, l’établissement de Boulazac est rebaptisé Phil@poste Boulazac.		'Phil@poste Boulazac'
				1998				ont_été_utilisés	Par ailleurs, le Trichloréthylène et le Toluène ont été utilisés par le passé jusqu’en 1998.	'le Trichloréthylène', 'Toluène'	
2005				2005				Les_analyses	Les analyses de 2005 ne révèle pas d'impact par le  tétrachloroéthylène, ni par ses composants intermédiaire trichloréthylène et , 1,2 dichloroéthylène.	'le   tétrachloroéthylène', 'composants intermédiaire trichloréthylène', ', 1,2 dichloroéthylène'	
1996	08	08		1996	08	08		sont_autorisées	Les installations sont autorisées par l'arrêté du 08 août 1996.		
								prescrit_ce_diagnostic_complémentaire	L'arrêté préfectoral du 1er/06/2010 prescrit ce diagnostic complémentaire dans le délai de 12 mois.		
2005	04	25		2005	04	25		Le_diagnostic_remis	Le diagnostic remis le 25 avril 2005 ne fait pas état de sources de pollution des sols mais montre, en revanche, un impact des eaux souterraines par le tétrachlorure de carbone, le 1,1,1 trichloroéthane et le chlorure de vinyle dans 2 des 3 piézomètres installées sur le site.	'le tétrachlorure de carbone', 'le 1,1,1 trichloroéthane', 'le chlorure de vinyle'	
2010	12			2010	12			à_été_effectué	Le diagnostic complémentaire à été effectué en décembre 2010 et a mis en évidence plusieurs sources de pollution potentielles, notamment la présence de trichloréthylène dans les eaux souterraines.	'trichloréthylène'	
1996				1996				ont_fortement_évolué	L’activité et les installations ont fortement évolué depuis 1996 par l’abandon de la fabrication et l’utilisation de caoutchouc, de l’atelier de cémentation, de l’incinérateur, de l’offset à séchage thermique, de l’emploi de liquides halogènés, des tours aéroréfrigérantes, du cyanure dans le traitement de surface, l’élimination des transformateurs au Pyralène, le remplacement des chaudières, etc.	'caoutchouc', 'cyanure', 'Pyralène'	
								les_analyses_réalisées	En revanche, les analyses réalisées en mars et octobre 2008 révèlent la présence de ces polluants avec des concentrations très  élevées dans le piézomètre aval du site SIRMET (41 µg/l en  tétrachloroéthylène et 22 µg/l en  chlorure de vinyle en octobre 2008).	'ces polluants', 'en   tétrachloroéthylène', 'en   chlorure de vinyle'	'site SIRMET'
