Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2009	09	1		2009	09	1		site_reçu	- le mémoire de réhabilitation du site reçu le 1er septembre 2009 ;		
2011	03	17		2011	03	17		s__est_rendue_sur_site	L’inspection des installations classées s’est rendue sur site le 17 mars 2011 et a pu constater :		
2007	11	09		2007	11	09		a_été_transmis	Le procès-verbal de réception de fin de travaux de mise en sécurité du site a été transmis à la DRIRE par l’ADEME le 9 novembre 2007.		'la DRIRE', 'l’ ADEME'
2011	03	16		2011	03	16		un_accident	Le 16 mars 2011, un accident est survenu sur le site : un adolescent de 15 ans a réalisé une chute au travers la toiture d’un bâtiment du site ayant entraîné son décès.		
2008				2008				les_incendies	- la démolition et désamiantage des bâtiments impactés par les incendies de 2008 (bâtiment infirmerie et bâtiment magasin pièces détachées).		
2011	05	18		2011	05	18		la_visite_d__inspection	Suite à la visite d'inspection du site du 18 mai 2011, un procès verbal de constat de travaux clôturant la mise en sécurité du site, les travaux de dépollution et actant les mesures prises par le mandataire judiciaire n'a pas pu être établi pour les raisons suivantes:		
2006	03	16		2006	03	16		La_notification_de_cessation_d__activité	La notification de cessation d'activité a été adressée au préfet le 16 mars 2006 par le mandataire liquidateur en charge de la liquidation de l'établissement et a fait l'objet d'un récépissé de déclaration de cessation d'activité le 4 mai 2006.		
2008	06	20		2008	06	20		a_rappelé	Par courrier du 20 juin 2008, l’inspection a rappelé au mandataire judiciaire ses obligations réglementaires concernant la mise à l’arrêt définitive d’installations classées et a attiré son attention sur :		
2008	09	17		2008	09	17		a_été_transmis	Le rapport sur la situation environnementale du site a été transmis le 17 septembre 2008 par le mandataire liquidateur.		
2006				2006				Des_études_d__investigations	Des études d'investigations du niveau de pollution du site (sondages et analyses de sols, prélèvement d'eaux souterraines dans les deux forages existants) ont été menées en 2005-2006.		
2008				2008				été_effectué	Malgré plusieurs relance de l'inspection et la procédure de consignation de 2008, le suivi semestriel des eaux souterraines n'a pas été effectué par le mandataire judiciaire.		
2010	01			2010	01			l__analyse_des	Sur la base des analyses effectuées lors des investigations initiales menées sur le site, des analyses issues des travaux de dépollution, des hypothèses de calculs et de la méthodologie employée, l’analyse des risques résiduels de janvier 2010 démontre une compatibilité entre l’état du sol et l’usage type industriel envisagé.		
2011	03	17		2011	03	17		jour_de_la_visite	Les parties de clôture dégradées ou absentes le jour de la visite du 17 mars 2011 ont été sécurisées par la mise en place de nouvelles clôtures au jour de l'inspection.		
2011	03	28		2011	03	28		s__est_rendue	Le 28 mars 2011, l’inspection des installations classées s’est rendue sur le site d’APM Group afin de constater les mesures de mise en sécurité du site prises par le mandataire judiciaire.		'APM Group'
2006	05	04		2006	05	04		La_notification_de_cessation_d__activité	La notification de cessation d'activité a été adressée au préfet le 16 mars 2006 par le mandataire liquidateur en charge de la liquidation de l'établissement et a fait l'objet d'un récépissé de déclaration de cessation d'activité le 4 mai 2006.		
2011	11	23		2011	11	23		L__évacuation	L'évacuation des derniers déchets a été constatée par l'inspection des installations classées lors de la visite du 23 novembre 2011.		
2012	01	12		2012	01	12		a_été_signé	Pour pérenniser la mémoire des pollutions sur le site, limiter l'usage du sol à un usage industriel et encadrer l'utilisation des eaux souterraines sur le site, un arrêté préfectoral portant constitution de servitudes d'utilité publique sur les parcelles du site AA52, AA53, AA54, AA58, ZM43, ZM87 et ZM88 a été signé par le préfet le 12 janvier 2012.		'le préfet'
2011	03	18		2011	03	18		a_imposé	Le 18 mars 2011, un arrêté préfectoral portant mesures d’urgences a imposé au mandataire judiciaire en sa qualité de  liquidateur de mettre en œuvre les dispositions nécessaires à la mise en sécurité du site, soit par la mise en place d’une clôture efficace, soit par la mise en sécurité pérenne des bâtiments et des installations du site.		
2011	05	14		2011	05	14		est_effectif	Un gardiennage 24H/24H du site par un maître chien est effectif depuis le samedi 14 mai 2011.		
2005				2005				Des_études_d__investigations	Des études d'investigations du niveau de pollution du site (sondages et analyses de sols, prélèvement d'eaux souterraines dans les deux forages existants) ont été menées en 2005-2006.		
2012	01	09		2012	01	09		a_été_signé	Le PV de constat de travaux a été signé le 9 janvier 2012.		
2011	05	18		2011	05	18		Une_visite_d_	Une visite d'inspection a eu lieu le 18 mai 2011 afin de vérifier la conformité des travaux réalisés par rapport à ceux annoncés dans le mémoire de réhabilitation et de s’assurer que le mandataire judiciaire a placé le site dans un état tel qu’il ne puisse porter atteinte aux intérêts mentionnés à l’article L511-1 du Code de l’Environnement.		
2008	09	19		2008	09	19		a_été_pris	Aussi, un arrêté préfectoral de consignation portant sur la réalisation du mémoire en réhabilitation et le suivi piézométrique sur 3 ans pour une somme de 47 074,56 € TTC a été pris le 19 septembre 2008.		
								de	Le 16 mars 2011, un accident est survenu sur le site : un adolescent de 15 ans a réalisé une chute au travers la toiture d’un bâtiment du site ayant entraîné son décès.		
2011	11	23		2011	11	23		lors_de_la_visite	L'évacuation des derniers déchets a été constatée par l'inspection des installations classées lors de la visite du 23 novembre 2011.		
