Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1997				1997				du_premier_diagnostic	Des travaux de dépollution ont eu lieu au cours du premier semestre 2002 sur les deux zones objet du premier diagnostic de 1997.		
1997				1997				un_mémoire	Dans le cadre de la cessation partielle des activités en 1997, un mémoire sur l’état de l’ensemble du site a été transmis à Monsieur le Préfet des Yvelines en avril 1997.		'le Préfet des Yvelines'
1998	07			1998	07			a_été_réalisée	L’exploitant ne pouvant pas excaver les terres polluées en raison de contraintes techniques (installations encore présentes sur site sensible aux bruits et à la poussière), une surveillance de la qualité des eaux de la nappe alluviale de la Seine présente au droit du site a été réalisée en juillet 1998 et juillet 1999, au niveau de trois piézomètres situées en amont, à l’emplacement et en aval de la zone polluée.		
2003	06			2003	06			a_été_transmis	Un dossier de cessation d’activité, décrivant les mesures de remise en état du site réalisées entre la fin de l’année 2000 et juillet 2002, a été transmis à Monsieur le préfet des Yvelines en juin 2003.		'le préfet des Yvelines'
2002				2002				Des_travaux_de_dépollution	Des travaux de dépollution ont eu lieu au cours du premier semestre 2002 sur les deux zones objet du premier diagnostic de 1997.		
2001	01			2001	01			a_cessé_définitivement	En janvier 2001, la société THALES AIR DEFENCE a cessé définitivement ses activités sur ce site.		'la société THALES AIR DEFENCE'
				2002				les_mesures_de_remise_en_état_du_site_réalisées	Un dossier de cessation d’activité, décrivant les mesures de remise en état du site réalisées entre la fin de l’année 2000 et juillet 2002, a été transmis à Monsieur le préfet des Yvelines en juin 2003.		'le préfet des Yvelines'
1997				1997				la_cessation_partielle_des_activités	Dans le cadre de la cessation partielle des activités en 1997, un mémoire sur l’état de l’ensemble du site a été transmis à Monsieur le Préfet des Yvelines en avril 1997.		'le Préfet des Yvelines'
2001	10			2001	10			Trois_campagnes_d__analyses	Trois campagnes d’analyses des eaux de la nappe alluviale de la Seine ont été effectuées en juillet 2001, octobre 2001 et février 2002 sur 6 piézomètres.		
2001	01			2001	01			la_cessation_totale_de_ses_activités	La société THALES AIR DEFENCE, ayant succédé a THOMSON CSF, a notifié la cessation totale de ses activités en janvier 2001.		'La société THALES AIR DEFENCE', 'THOMSON CSF'
1999	07			1999	07			a_été_réalisée	L’exploitant ne pouvant pas excaver les terres polluées en raison de contraintes techniques (installations encore présentes sur site sensible aux bruits et à la poussière), une surveillance de la qualité des eaux de la nappe alluviale de la Seine présente au droit du site a été réalisée en juillet 1998 et juillet 1999, au niveau de trois piézomètres situées en amont, à l’emplacement et en aval de la zone polluée.		
2003	01	02		2003	01	02		a_été_bouché	Le puits de captage de la nappe alluviale de la Seine a été bouché le 2 janvier 2003.		
1970				1997				exploitée	Le site, d'une superficie de 8 ha, a accueilli une activité de fabrication de radars exploitée par la société de Thomson CSF de 1970 à 1997.		'la société de Thomson CSF'
2002	02			2002	02			Trois_campagnes_d__analyses	Trois campagnes d’analyses des eaux de la nappe alluviale de la Seine ont été effectuées en juillet 2001, octobre 2001 et février 2002 sur 6 piézomètres.		
2001				2001				des_investigations_complémentaires	Dans ce cadre, des investigations complémentaires sur les sols, réalisées en 2001, ont montré la présence de métaux lourds, en particulier de plomb (350 mg/kg) ainsi que de trichloroéthylène (1,06 mg/kg) au niveau de la fosse de récupération des eaux de la cabine de peinture et au niveau de la zone de préparation des peintures à des concentrations supérieures aux valeurs de référence en vigueur à l'époque (VDSS : valeur de définition source sol).	'métaux lourds', 'plomb', 'trichloroéthylène'	
2001				2001				du_diagnostic_complémentaire	Les deux zones de pollution mises en évidence lors du diagnostic complémentaire de 2001 (plomb et trichloroéthylène) n’ont pas été traitées, les teneurs étant inférieures aux valeurs de référence pour un usage non sensible.	'plomb', 'trichloroéthylène'	
1997	04			1997	04			un_mémoire	Dans le cadre de la cessation partielle des activités en 1997, un mémoire sur l’état de l’ensemble du site a été transmis à Monsieur le Préfet des Yvelines en avril 1997.		'le Préfet des Yvelines'
2002	02			2002	02			a_été_arrêtée	La surveillance de la qualité des eaux souterraines a été arrêtée en février 2002.		
2001	07			2001	07			Trois_campagnes_d__analyses	Trois campagnes d’analyses des eaux de la nappe alluviale de la Seine ont été effectuées en juillet 2001, octobre 2001 et février 2002 sur 6 piézomètres.		
