Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2012	11	06		2012	11	06		le_PV_de_récolement	L'inspection des installations classées a donc établi le PV de récolement à la date du 6 novembre 2012.		
2004	07	06		2004	07	06		a_demandé	Afin de déterminer une pollution éventuelle des eaux souterraines, par courrier du 6 juillet 2004, l’inspection des installations classées a demandé à l’exploitant de réaliser une surveillance semestrielle des eaux souterraines.		
2007				2007				les_campagnes_de_mesures	Depuis les campagnes de mesures de 2007, les valeurs mesurées sont soit inférieures aux valeurs limites de quantification du laboratoire d’analyses, soit inférieures aux valeurs de référence (limites de qualité des eaux brutes utilisées pour la production d’eau destinée à la consommation humaine, limites de qualité des eaux destinées à la consommation humaine (arrêté ministériel du 11 janvier 2007 pour ces 2 références), recommandations de l’Organisation Mondiale de la Santé en matière d’eau potable).		
2014	02	12		2014	02	12		a_été_signé	Un arrêté préfectoral instituant des servitudes d'utilité publique a été signé le 12 février 2014, pour restreindre l'usage des terrains et la réalisation de travaux, et pour interdire l'usage des eaux souterraines excepté pour le contrôle de leur qualité.		
2003	11			2005	06			4_campagnes_de_diagnostic	Puis 4 campagnes de diagnostic  ont été effectuées entre novembre 2003 et juin 2005.		
2002	03	04		2002	03	04		la_cessation_d__activité_définitive	Par courrier du 4 mars 2002, la société ESSO SAF a déclaré la cessation d’activité définitive au titre des installations classées pour la protection de l’environnement de son site et a souhaité un usage industriel.		'la société ESSO SAF'
2005	01			2008				ont_fait_l__objet	Ces 3 zones ont fait l’objet de travaux d’excavation des terres polluées vers un centre de traitement entre janvier 2005 et juillet 2008.		
2012	08	07		2012	08	07		s__est_rendu_sur_site	L'inspection des installations classées s'est rendu sur site le 7 août 2012 afin de constater la réalisation effective des travaux de réhabilitations du site.		
2008	12			2008	12			analyse_des_risques_résiduels	A la suite des travaux de dépollution, une analyse des risques résiduels a été menée en décembre 2008.		
2002				2002				ont_été_réalisées	Les 1ères études environnementales ont été réalisées pour le site en 2002 par l’élaboration d’une évaluation simplifiée des risques.		
2012	08	10		2012	08	10		a_donné	Par courrier du 10 août 2012, l’inspection des installations classées a donné son accord à l’exploitant pour arrêter la surveillance des eaux souterraines compte tenu de l’absence de polluant.		
