Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2014	08	28		2014	08	28		a_été_délivré	Le récépissé de cessation d'activité a été délivré à la société SHELL le 28 août 2014.		'la société SHELL'
1994				1994				un_diagnostic_initial_réalisé	Ce site a donc fait l'objet d'un diagnostic initial réalisé en 1994 et transmis à l'inspection des installations classées.		
2012				2012				des_travaux_d__excavation	En 2012, des travaux d'excavation et d'élimination de terres polluées aux hydrocarbures ont été réalisés jusqu'à la limite du toit de la nappe.	'hydrocarbures'	
1996	02			1996	02			a_constaté_l__arrêt_des_activités___sur_site	L'inspection des installations classées a constaté l'arrêt des activités, sur site, en février 1996.		
1996	06	11		1996	06	11		la_réalisation_de_travaux_de_dépollution	Par arrêté du 11 juin 1996, le préfet des Yvelines a prescrit à la société SHELL la réalisation de travaux de dépollution et la surveillance des eaux souterraines au droit du site.		'le préfet des Yvelines', 'la société SHELL'
2006	10			2006	10			L__évaluation_détaillée_des_risques	L'évaluation détaillée des risques pour la ressource en eau, réalisée en octobre 2006, concluait en l'absence d'impact des zones polluées du site sur le captage d'alimentation en eau potable (AEP) d'Andrésy, à l'absence d'impact sur le captage industriel des Tuyaux Bonna, et à l'absence d'impact sur les eaux superficielles de la Seine.		'Tuyaux Bonna'
2006				2006				ont_été_cédés	Les terrains ont été cédés à la société YPC en 2006.		'la société YPC'
1971				1996				a_accueilli	Ce site a accueilli un dépôt d’hydrocarbures et une station d’avitaillement des péniches de 1971 à 1996.	'hydrocarbures'	
2006	12			2006	12			L__évaluation_détaillée_des_risques	L'évaluation détaillée des risques pour la santé humaine, réalisée en décembre 2006, concluait que les niveaux de risque étaient inférieurs aux seuils fixés comme acceptables par la réglementation et que l'état du site était compatible avec l'usage envisagé : parking pour des camions de livraison de fuel, utilisation des anciens bâtiments en bureau et habitation avec sous-sol.	'fuel'	
2009	11			2009	11			la_réalisation_d_	Cependant, compte tenu des fortes teneurs retrouvées dans les sols, l'inspection des installations classées a demandé, en novembre 2009, la réalisation d'un plan de gestion ainsi qu'une analyse de risques résiduels en fin de travaux.		
2006	12			2006	12			concluait	L'évaluation détaillée des risques pour la santé humaine, réalisée en décembre 2006, concluait que les niveaux de risque étaient inférieurs aux seuils fixés comme acceptables par la réglementation et que l'état du site était compatible avec l'usage envisagé : parking pour des camions de livraison de fuel, utilisation des anciens bâtiments en bureau et habitation avec sous-sol.	'fuel'	
1986	04	1		1986	04	1		a_succédé	La société GMS, filiale de SHELL a succédé, pour l'exploitation des activités, à la société SHELL à partir du 1er avril 1986.		'La société GMS', 'SHELL', 'la société SHELL'
								avait_déjà_été_utilisé	Le site avait déjà été utilisé comme lieu de stockage d’hydrocarbures à partir des années 1930, par la Société SHELL.	'hydrocarbures'	'la Société SHELL'
