Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2006	11			2006	11			Des_mesures_de_surveillance	Des mesures de surveillance des eaux souterraines ont été réalisées en 2003 et 2004 et en novembre 2006.		
2007	11			2007	11			a_installé	En réaction à ces mesures et en réponse à l'arrêté préfectoral du 27 avril 2007, la société Bordy a installé 4 piézomètre supplémentaires en novembre 2007 afin de suivre l'évolution de la pollution.		'la société Bordy'
2003	09	10		2003	09	10		Un_diagnostic_des_sols	Un diagnostic des sols a été remis le 10 septembre 2003 recommandant l'évacuation des déchets et terres souillées vers des filières agrées.		
2006	11	02		2006	11	02		des_investigations_approfondies	Suite à une visite d'inspection effectuée le 2 novembre 2006, des investigations approfondies ont été imposées à l'exploitant par arrêté complémentaire du 27 avril 2007.		
2003				2003				Des_mesures_de_surveillance	Des mesures de surveillance des eaux souterraines ont été réalisées en 2003 et 2004 et en novembre 2006.		
2008	03			2008	03			Les_campagnes_de_surveillance	Les campagnes de surveillance de novembre 2007, mars 2008 et juillet 2008 font état d'un impact significatif en COHV, BTEX et nickel au droit de plusieurs ouvrages du site avec des teneurs supérieures aux critères de comparaison retenus (normes de potabilité, valeurs limites de potabilisation, valeurs guides OMS).	'COHV', 'BTEX', 'nickel'	
2007	04	27		2007	04	27		a_installé	En réaction à ces mesures et en réponse à l'arrêté préfectoral du 27 avril 2007, la société Bordy a installé 4 piézomètre supplémentaires en novembre 2007 afin de suivre l'évolution de la pollution.		'la société Bordy'
2010				2010				ont_été_complétés	Ces éléments ont été complétés, sur demande de l'inspection en 2010.		
								la_réalisation	- la réalisation sous 3 mois d'un schéma conceptuel du site post-travaux, tenant compte de l'ensemble des pollutions résiduelles,		
								la_réalisation	- la réalisation sous 3 mois d'un bilan coûts-avantages sur la possibilité de supprimer ou réduire les pollutions résiduelles au droit de l'ancienne aire de lavage,		
2008	07			2008	07			Les_campagnes_de_surveillance	Les campagnes de surveillance de novembre 2007, mars 2008 et juillet 2008 font état d'un impact significatif en COHV, BTEX et nickel au droit de plusieurs ouvrages du site avec des teneurs supérieures aux critères de comparaison retenus (normes de potabilité, valeurs limites de potabilisation, valeurs guides OMS).	'COHV', 'BTEX', 'nickel'	
2007	11			2007	11			Les_campagnes_de_surveillance	Les campagnes de surveillance de novembre 2007, mars 2008 et juillet 2008 font état d'un impact significatif en COHV, BTEX et nickel au droit de plusieurs ouvrages du site avec des teneurs supérieures aux critères de comparaison retenus (normes de potabilité, valeurs limites de potabilisation, valeurs guides OMS).	'COHV', 'BTEX', 'nickel'	
2006	11	02		2006	11	02		à_une_visite_d__inspection	Suite à une visite d'inspection effectuée le 2 novembre 2006, des investigations approfondies ont été imposées à l'exploitant par arrêté complémentaire du 27 avril 2007.		
2010				2010				un_plan_de_gestion	Elle a remis en 2010 un plan de gestion, une IEM, un diagnostic complémentaire sur les sols et les gaz du sol et une évaluation quantitative des risques sanitaires (EQRS).		
								la_transmission	- la mise en place, en cas de vente du site, de changement d'usage ou de changement d'exploitant, de restrictions d'usage et la transmission à l'inspection, sous 1 mois, d'un dossier proposant les restrictions d'usage que l'exploitant juge nécessaire de mettre en place sur le site pour garantir les intérêts protégés par le Code de l'Environnement.		"le Code de l' Environnement"
2004				2004				Des_mesures_de_surveillance	Des mesures de surveillance des eaux souterraines ont été réalisées en 2003 et 2004 et en novembre 2006.		
1973				1973				créé	Le site de société BORDY créé en 1973 est situé sur le territoire de la commune de MANDEURE en rive droite du Doubs à environ 500 mètres des premières habitations et du théâtre antique de MANDEURE, sur des terrains en friche et des champs cultivés, comportant en partie Nord, une zone de remblai divers pouvant renfermer des déchets ménagers datant de la période 1940-1960.	'des déchets ménagers'	'Le site de société BORDY', 'MANDEURE', 'MANDEURE'
2003	11	20		2003	11	20		Une_évaluation_simplifiée_des_risques	Une évaluation simplifiée des risques (ESR) a été remise le 20 novembre 2003 et range le site en classe 1, c'est à dire, nécessitant des investigations approfondies.		
