Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2011	10			2011	10			Les_études_prescrites	Les études prescrites ont été remises en octobre 2011.		
2010	10	18		2010	10	18		la_réalisation	En ce sens, par l'arrêté préfectoral n° 1986 du 18 octobre 2010, la Société DELAGRAVE s'est vu imposer la réalisation et la mise en œuvre de remèdes rendus nécessaires en vue de protéger les intérêts visés à l'article L.511-1 du code de l'environnement.		'la Société DELAGRAVE'
2013	10			2013	10			Les_compléments_demandés	Les compléments demandés par l'inspection en juillet 2013 ont été remis en octobre 2013.		
1880				1880				exploite	La société Delagrave exploite depuis 1880 sur la commune de Froideconche un établissement spécialisé dans la fabrication de mobilier scolaire et de collectivité.		'La société Delagrave'
								impose	Cet arrêté impose sous un délai de 6 mois la réalisation d'une démarche d'interprétation des milieux comprenant une étude historique, une étude documentaire des milieux impactés et une étude documentaire de la vulnérabilité des milieux à la pollution, ainsi qu'un plan de gestion.		
2013	07			2013	07			Les_compléments_demandés	Les compléments demandés par l'inspection en juillet 2013 ont été remis en octobre 2013.		
2014				2014				les_travaux_pourraient_commencer	Suite à une réunion sur site, il a été convenu que les travaux pourraient commencer au premier semestre 2014.		
2013	06			2013	06			étude_technico__	En juin 2013, l'exploitant a remis l'étude technico-économique visant à dimensionner le système de traitement retenu.		
1987				1987				a_informé	Courant de l'été 1987, la DDASS a informé la DRIRE de la mise en évidence de trichloroéthane dans les eaux de la nappe du Breuchin utilisée pour l'alimentation en eau potable sur Luxeuil Les Bains.	'trichloroéthane'	'la DDASS', 'la DRIRE'
2012	11			2012	11			a_été_étendu	Le réseau de surveillance de la nappe a été étendu en novembre 2012 jusqu'à 300 m en aval du site.		
