Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2009				2009				9_sondages_entre_3_et_6_mètres_de_profondeur_ont_été_effectués	Par ailleurs, en complément des investigations menées en 2006/2007, en 2009, 9 sondages entre 3 et 6 mètres de profondeur ont été effectués, à proximité du parc à cuves de stockage des carburants.	'stockage des carburants'	
								sont_poursuivies	Les fortes teneurs en hydrocarbures dissous sur Pz4 surviennent en février/mars de chaque année depuis 2012 mais ce sont poursuivies en mai et août 2014.	'hydrocarbures'	
2012								chaque	Les fortes teneurs en hydrocarbures dissous sur Pz4 surviennent en février/mars de chaque année depuis 2012 mais ce sont poursuivies en mai et août 2014.	'hydrocarbures'	
2014	08			2014	08			sont_poursuivies	Les fortes teneurs en hydrocarbures dissous sur Pz4 surviennent en février/mars de chaque année depuis 2012 mais ce sont poursuivies en mai et août 2014.	'hydrocarbures'	
2010	10	27		2010	10	27		a_demandé_par_courrier	Monsieur le Préfet a demandé par courrier du 27 octobre 2010 à l'exploitant de:		'le Préfet'
								_une_légère_anomalie	-une légère anomalie en mai et en août 2014 en benzène Pz3(1,5µg/l en août) et en mai 2014 sur Pz5 (2,16 µg/l).	'benzène Pz3(1,5µg', 'Pz5'	
2007	10			2007	10			exploitant_la_nappe	La mise à jour du schéma conceptuel indique l'absence d'impact dans les puits privés les plus proches du site exploitant la nappe de la craie d'octobre 2007 à août 2013.		
2013	08			2013	08			exploitant_la_nappe	La mise à jour du schéma conceptuel indique l'absence d'impact dans les puits privés les plus proches du site exploitant la nappe de la craie d'octobre 2007 à août 2013.		
2008				2008				a_renforcé	En 2008 l'arrêté complémentaire n° 18349 du 22 avril 2008 a renforcé le maillage piézométrique.		
2012	01	19		2012	01	19		relève_désormais	Par arrêté préfectoral n°19151 du 19 janvier 2012, la société Total raffinage - distribution relève désormais du régime de la déclaration au titre des n°1432.2b (DC) pour un volume V eq <3500m³ et n°14353 (DC) pour un volume de 28,2m³ de la nomenclature des installations classées pour l'environnement.		'la société Total raffinage'
2006	11			2006	11			des_investigations	En novembre 2006, suite à une suspicion de fuite d’essence Sans Plomb 95 (SP95), la société TOTAL a fait réaliser des investigations sur les sols et les eaux souterraines au droit du site.	'fuite d’ essence', 'Sans Plomb 95', 'SP95'	'la société TOTAL'
2008				2008				des_investigations_complémentaires	Depuis 2008, des investigations complémentaires ont été menées sur la base de ce nouveau maillage.		
2008	04	22		2008	04	22		le_renforcement	Par la suite, en l’absence de source de pollution connue et de piézomètre implanté à l’amont hydraulique de l’installation, considérant la vulnérabilité du milieu et l’existence d’une autre station service à environ 100 m en aval hydraulique , par arrêté préfectoral n°18349 du 22 avril 2008, il a été prescrit le renforcement du réseau de surveillance de la qualité de la nappe d'eaux souterraines.		
2013				2014				transmis	Sur la base des résultats de suivi de la qualité des eaux souterraines transmis de 2013 à 2014 (n°26 13/08/2014) par l'exploitant il apparait concernant:		
2007	2006			2007	2006			des_investigations_menées	Par ailleurs, en complément des investigations menées en 2006/2007, en 2009, 9 sondages entre 3 et 6 mètres de profondeur ont été effectués, à proximité du parc à cuves de stockage des carburants.	'stockage des carburants'	
2014	08			2014	08			_une_légère_anomalie	-une légère anomalie en mai et en août 2014 en benzène Pz3(1,5µg/l en août) et en mai 2014 sur Pz5 (2,16 µg/l).	'benzène Pz3(1,5µg', 'Pz5'	
2004				2004				a_été_supprimé	.D. a été supprimé en 2004.		
