Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1986	08	20		1986	08	20		de_déclaration	L’établissement disposait également d’un récépissé de déclaration du 20 août 1986 pour des transformateurs au PCB.	'PCB'	
2014	10			2014	10			a_été_déposé	Une demande d'institution de servitudes publiques a été déposé en octobre 2014.		
2010	05			2010	05			a_été_actualisé	Le plan de gestion remis en 2009 a été actualisé en mai 2010.		
1892				1892				s__est_implantée	Celle-ci s’est implantée à partir de 1892.		
1999				1999				aux_investigations_réalisées_sur_le_site	Ce plan de gestion dresse un bilan de l'état des contaminations des sols suites aux investigations réalisées sur le site en 1999, 2007 et 2008.		
2007				2007				aux_investigations_réalisées_sur_le_site	Ce plan de gestion dresse un bilan de l'état des contaminations des sols suites aux investigations réalisées sur le site en 1999, 2007 et 2008.		
2004	02			2004	02			exercée_sur	Par ailleurs, une surveillance est exercée sur le site depuis février 2004 conformément à l'arrêté préfectoral du 31 mai 2002 modifié par l'arrêté préfectoral du 23 juin 2008 : suivi piézométrique semestriel sur cinq puits de contrôle et campagne annuelle de prélèvements de sédiments dans le Cône (en aval du site) et dans l'affluent du Cône (en amont et en aval du site).		
2005	08			2005	08			L__activité	L’activité du site s’est arrêtée en août 2005.		
2004	02			2004	02			une_surveillance	Par ailleurs, une surveillance est exercée sur le site depuis février 2004 conformément à l'arrêté préfectoral du 31 mai 2002 modifié par l'arrêté préfectoral du 23 juin 2008 : suivi piézométrique semestriel sur cinq puits de contrôle et campagne annuelle de prélèvements de sédiments dans le Cône (en aval du site) et dans l'affluent du Cône (en amont et en aval du site).		
2008				2008				aux_investigations_réalisées_sur_le_site	Ce plan de gestion dresse un bilan de l'état des contaminations des sols suites aux investigations réalisées sur le site en 1999, 2007 et 2008.		
2009				2009				remis	Le plan de gestion remis en 2009 a été actualisé en mai 2010.		
2012				2012				opérations	Les zones 2 et 8 ont ainsi fait l'objet d'opérations de dépollution et de confinement sur site  en 2012.		
