Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2014	12	08		2014	12	08		Le_procès_verbal_de_récolement	Le procès-verbal de récolement du 08/12/2014 dresse le constat suivant :		
2016	03	11		2016	03	11		Les_compléments_de_travaux_de_réhabilitation	Les compléments de travaux de réhabilitation ont été réalisés en 2015, le rapport BURGEAP est remis le 11 mars 2016.		'BURGEAP'
2016	03	11		2016	03	11		ont_été_réalisés	Les compléments de travaux de réhabilitation ont été réalisés en 2015, le rapport BURGEAP est remis le 11 mars 2016.		'BURGEAP'
2005	07	20		2005	07	20		L__étude_est_transmise	L'étude est transmise le 20/07/2005 et complétée le 03/10/2006.		
2012				2012				la_transmission	- la transmission à l'inspection des derniers résultats d'analyses des lixiviats et des eaux superficielles remontent à 2012,		
1960				1990				a_été_exploitée_sans_autorisation	La décharge a été exploitée sans autorisation par la commune de BÈGLES de 1960 à 1990.		'BÈGLES'
2014				2014				transmettre	- transmettre les rapports de suivi de 2013 et 2014.		
2012	09	11		2012	09	11		est_remis	Dossier de récolement  BURGEAP est remis le 11 septembre 2012.		'  BURGEAP'
2013				2013				transmettre	- transmettre les rapports de suivi de 2013 et 2014.		
2006	10	03		2006	10	03		L__étude_est_transmise	L'étude est transmise le 20/07/2005 et complétée le 03/10/2006.		
2015				2015				Les_compléments_de_travaux_de_réhabilitation	Les compléments de travaux de réhabilitation ont été réalisés en 2015, le rapport BURGEAP est remis le 11 mars 2016.		'BURGEAP'
2010				2010				les_travaux_ont_été_réalisés	- les travaux ont été réalisés en 2010,		
2016	11	21		2016	11	21		est_dressé	Le procès-verbal de récolement sur pièces est dressé le 21/11/2016.		
