Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
1993				1993				est_en_place	Une surveillance de la qualité des eaux souterraines (nappe des alluvions anciennes de la Seine) est en place depuis 1993.		
1992				1992				aux_études_réalisées	Il existe sur le site un réseau de 22 piézomètres qui ont été implantés depuis 1994 suite aux études réalisées par HORIZONS en 1992 et qui depuis réalise chaque année des mesures de niveaux piézométriques, des prélèvements et des analyses d'eau dans le cadre de campagnes bi-annuelles.		'HORIZONS'
2010	09			2010	09			ont_été_réalisés	En septembre 2010, des rapport de suivi de la qualité de la nappe sur l'unité AIR LIQUIDE et STIG ont été réalisés.		'AIR LIQUIDE'
2009				2009				à_été_signé	Suite à cette visite et à la non transmission de certains dossiers attendus, un arrêté préfectoral complémentaire à été signé en 2009 imposant à l'exploitant la réalisation de nouvelles études sur le site (étape B des investigations menées en 1993) qui consistent en  :		
1994				1994				ont_été_implantés	Il existe sur le site un réseau de 22 piézomètres qui ont été implantés depuis 1994 suite aux études réalisées par HORIZONS en 1992 et qui depuis réalise chaque année des mesures de niveaux piézométriques, des prélèvements et des analyses d'eau dans le cadre de campagnes bi-annuelles.		'HORIZONS'
2010				2010				réalisé	Par ailleurs, le suivi de la qualité de la nappe sur le site de Notre Dame de Gravenchon réalisé en 2010 à démontré la présence d'une phase flottante au droit de 8 piézomètres ainsi que la présence de plusieurs HAP avec un dépassement des VCI définies pour un usage sensible pour deux piézomètres à l'ouest du site (0,26 et 0,083 µg/l supérieures à la VCI de 1 µg/l).	'plusieurs HAP'	
2004	11			2004	11			Une_évaluation_simplifiée_des_risques	Une évaluation simplifiée des risques à été demandée par arrêté préfectoral le 23 décembre 1999 et a été réalisée en novembre 2004.		
1931				1931				construite	Il s'agit d'une raffinerie de pétrole exploitée par la Société ESSO RSAF construite en 1931.		'la Société ESSO RSAF'
2004	11			2004	11			a_été_réalisée	Une évaluation simplifiée des risques à été demandée par arrêté préfectoral le 23 décembre 1999 et a été réalisée en novembre 2004.		
1999	12	23		1999	12	23		Une_évaluation_simplifiée_des_risques	Une évaluation simplifiée des risques à été demandée par arrêté préfectoral le 23 décembre 1999 et a été réalisée en novembre 2004.		
