Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2011	08	03		2011	08	03		la_mise_en_sécurité	Suite à une visite d'inspection des installations classées de la DEAL le 3 août 2011, il est prescrit à la CIREST par l'arrêté préfectoral n°2012-128/SG/DRCTCV du 24 janvier 2012 la mise en sécurité du site, sa surveillance et la réalisation d'une étude de réhabilitation de la décharge.		'la DEAL', 'la CIREST', 'SG / DRCTCV'
2015	10	30		2015	10	30		la_date_de_transmission	Un contrôle sur pièces le 10 juin 2015 a permis à l'inspection des installations classées de fixer avec l'exploitant les éléments à inclure dans le dossier d'avant projet de travaux (AVP) à remettre au préfet, dont la date de transmission a été fixée au 30 octobre 2015.		'préfet'
2013	04	09		2013	04	09		le_rapport_de_diagnostic	L'exploitant transmet au préfet le 9 avril 2013 le rapport de diagnostic préalable à la réhabilitation, rapport n°CIREST–CT12-088 du 11 mars 2013, sur lequel l'inspection des installations classées fait à la CIREST le 10 juillet 2013 ses observations.		'la CIREST'
2013	12	13		2013	12	13		Une_visite	Une visite sur le site le 13 décembre 2013 permet à l'inspection des installations classées de constater l'absence d'avancement dans la démarche imposée à l'exploitant par l'arrêté préfectoral du 24 janvier 2012 susmentionné.		
2015				2015				un_courrier	L'ensemble a été rappelé dans un courrier du 12 aout 2015 à l'attention de la CIREST.		'la CIREST'
2013	03	11		2013	03	11		le_rapport_de_diagnostic	L'exploitant transmet au préfet le 9 avril 2013 le rapport de diagnostic préalable à la réhabilitation, rapport n°CIREST–CT12-088 du 11 mars 2013, sur lequel l'inspection des installations classées fait à la CIREST le 10 juillet 2013 ses observations.		'la CIREST'
1999	01			1999	01			plusieurs_études_de_mise_en_conformité	La CIREST a transmis à l'inspection plusieurs études de mise en conformité de la décharge réalisées par le bureau d'études SAFEGE (janvier 1999, avril 1999 et mars 2000).		'La CIREST', 'SAFEGE'
2000	03			2000	03			plusieurs_études_de_mise_en_conformité	La CIREST a transmis à l'inspection plusieurs études de mise en conformité de la décharge réalisées par le bureau d'études SAFEGE (janvier 1999, avril 1999 et mars 2000).		'La CIREST', 'SAFEGE'
2011	08	03		2011	08	03		une_visite	Suite à une visite d'inspection des installations classées de la DEAL le 3 août 2011, il est prescrit à la CIREST par l'arrêté préfectoral n°2012-128/SG/DRCTCV du 24 janvier 2012 la mise en sécurité du site, sa surveillance et la réalisation d'une étude de réhabilitation de la décharge.		'la DEAL', 'la CIREST', 'SG / DRCTCV'
2015	06	10		2015	06	10		Un_contrôle_sur_pièces	Un contrôle sur pièces le 10 juin 2015 a permis à l'inspection des installations classées de fixer avec l'exploitant les éléments à inclure dans le dossier d'avant projet de travaux (AVP) à remettre au préfet, dont la date de transmission a été fixée au 30 octobre 2015.		'préfet'
2016	12	13		2016	12	13		est_toujours_dans_l__attente	Au 13 décembre 2016, l'inspection des installations classées est toujours dans l'attente dudit dossier.		
1999	04			1999	04			plusieurs_études_de_mise_en_conformité	La CIREST a transmis à l'inspection plusieurs études de mise en conformité de la décharge réalisées par le bureau d'études SAFEGE (janvier 1999, avril 1999 et mars 2000).		'La CIREST', 'SAFEGE'
2005	03	31		2005	03	31		annonce	Finalement, la CIREST annonce la fermeture définitive de la décharge le 31 mars 2005.		'la CIREST'
								un_courrier	L'ensemble a été rappelé dans un courrier du 12 aout 2015 à l'attention de la CIREST.		'la CIREST'
