Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2013	04			2013	04			a_procédé_à_des	Dans le cadre d’un suivi environnemental, prescrit par l’arrêté préfectoral n°2013021-0007 du 21 janvier 2013 et faisant suite à l’incendie de la société BOUCHILLOU ALKYA située sur la commune de Bergerac(24), la société TEREO a procédé à des campagnes de prélèvements de sol, de sédiments, d’eau et de gaz en février et avril 2013.		'la société BOUCHILLOU ALKYA', 'la commune de Bergerac(24', 'la société TEREO'
2013	01	21		2013	01	21		a_mandaté	Suite à l'incendie du 12 janvier 2013 la société BOUCHILLOU-ALKYA a mandaté la société SODEPOL pour procéder à la mise en sécurité, à la dépollution et au désamiantage du site (articles 3 et 4 de l’arrêté préfectoral n°20130021-0007 du 21 janvier 2013).		'la société BOUCHILLOU - ALKYA', 'la société SODEPOL'
1989	10	24		1989	10	24		sont_autorisées	Les installations sont autorisées par l'arrêté préfectoral du 24 octobre 1989.		
								_de_curer	-de curer et ventiler, sous 15 jours, le réseau de collecte unitaire de la société jusqu'à la Dordogne,		
2004	04	30		2004	04	30		le_diagnostic_du_site	Suite à la constatation d'une pollution des sols, le 22/08/2002, l'arrêté préfectoral du 30/04/2004 prescrit le diagnostic du site et l'évaluation simplifiée des risques.		
2007	12	13		2007	12	13		effectuées	Les résultats de mesures effectuées le 13 décembre 2007 indiquent les concentrations en Pb (120 µg/l) et en As (36 µg/l) supérieures aux limites de qualité des eaux destinées à la consommation humaine et en augmentation par rapport aux résultats obtenus initialement en mai 2005 soit Pb (< 10 µg/l) et As (< 10 µg/l).	'Pb', 'As', 'Pb'	
2013	06			2013	06			Un_diagnostic_de_pollution	Un diagnostic de pollution à été établit par SARL TEREO en juin 2013		'SARL TEREO'
								a_procédé_à_des	Dans le cadre d’un suivi environnemental, prescrit par l’arrêté préfectoral n°2013021-0007 du 21 janvier 2013 et faisant suite à l’incendie de la société BOUCHILLOU ALKYA située sur la commune de Bergerac(24), la société TEREO a procédé à des campagnes de prélèvements de sol, de sédiments, d’eau et de gaz en février et avril 2013.		'la société BOUCHILLOU ALKYA', 'la commune de Bergerac(24', 'la société TEREO'
2004	04	30		2004	04	30		la_constatation_d__une_pollution_des_sols	Suite à la constatation d'une pollution des sols, le 22/08/2002, l'arrêté préfectoral du 30/04/2004 prescrit le diagnostic du site et l'évaluation simplifiée des risques.		
2013	04	26		2013	04	26		l__analyse	- Il ressort une absence significative de pollution (inférieur à 5 fibres/Litres) sur l’ensemble de la campagne, hormis l’analyse du 26/04/2013 chez le voisin.		
2013	01	12		2013	01	12		l__incendie	Suite à l'incendie du 12 janvier 2013, afin de mesurer la qualité chimique des eaux souterraines à l’aval hydrogéologique du site audité, trois piézomètres (PZ5 à PZ7) ont été implantés respectivement dans la rue de l’Ecole de l’Alba, la rue Millet et l’allée Beau Rivage.		
2013	01	12		2013	01	12		l__incendie	Suite à l'incendie du 12 janvier 2013 la société BOUCHILLOU-ALKYA a mandaté la société SODEPOL pour procéder à la mise en sécurité, à la dépollution et au désamiantage du site (articles 3 et 4 de l’arrêté préfectoral n°20130021-0007 du 21 janvier 2013).		'la société BOUCHILLOU - ALKYA', 'la société SODEPOL'
2011	02	09		2011	02	09		Les_résultats_de_mesures	Les résultats de mesures effectuées en dernier lieu le 9 février 2011 montrent que les concentrations en Pb (< 0,5 µg/l) et en As (3,6 µg/l) restent en baisse par rapport aux résultats obtenus initialement en mai 2005 soit Pb (< 10 µg/l) et As (< 10 µg/l).	'Pb', 'As', 'Pb'	
2013	01	12		2013	01	12		ont_été_implantés	Suite à l'incendie du 12 janvier 2013, afin de mesurer la qualité chimique des eaux souterraines à l’aval hydrogéologique du site audité, trois piézomètres (PZ5 à PZ7) ont été implantés respectivement dans la rue de l’Ecole de l’Alba, la rue Millet et l’allée Beau Rivage.		
