Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2006	12	31		2006	12	31		exécutés	Les travaux correspondants devront être exécutés avant le 31 décembre 2006.		
2000				2000				Une_diminution_importante	Une diminution importante en 1999 et 2000 des retombées de poussières et par conséquent de plomb, dans l'environnement, a été constatée au niveau du préleveur automatique installé dans le centre de Bourg-Fidèle et des 4 jauges de sédimentation présentes dans la périphérie du site, suite au traitement des émissions canalisées.	'plomb'	
2004				2004				relatifs	Les résultats de la surveillance de la qualité des eaux souterraines relatifs aux trois premiers trimestres 2004 ont été transmis à l'inspection des installations classées en octobre.		
2003				2003				l_	Les résultats pour l'année 2003 ont tous été transmis à l'inspection.		
2000	09			2000	09			Une_évaluation_détaillée_des_risques_sanitaires	Une évaluation détaillée des risques sanitaires sur la population locale, réalisée par ANTEA et remise à l'inspection des installations classées en septembre 2000, démontre que les mesures prises en matière de décontamination des sols sont adaptées aux risques et diminuent très sensiblement la probabilité d'occurence de plombémie.	'plombémie'	'ANTEA'
2005	05			2005	05			a_complété	La société a complété sa proposition fin mai 2005.		
2003	12	08		2003	12	08		ont_bien_été_communiqués	A la date du 8 décembre 2003, les résultats de la surveillance de la qualité des eaux souterraines pour les trois premiers trimestres ont bien été communiqués par l'exploitant.		
2004	12	16		2004	12	16		a_transmis	Par transmission en date du 30 novembre reçue le 16 décembre 2004, la société chargée de l'élaboration du dossier technique de confinement des remblais a transmis certains éléments de réponse à l'inspection des installations classées.		
2004	12	14		2004	12	14		la_visite	Ce sujet a pu d'ailleurs être également discuté lors de la visite d'inspection du 14 décembre 2004.		
2003	11	26		2003	11	26		Une_visite	Une visite du site a eu lieu le 26 novembre 2003.		
2000	09			2000	09			a_été_remise	Une étude sur le confinement des remblais a été remise à l'inspection des installations classées en septembre 2000.		
								le_dossier_de_récolement	L'exploitant a remis le 03/01/06 le dossier de récolement de la société ATG ayant réalisée sur site l'étanchéité par géosynthétiques.		'la société ATG'
2000	05			2000	05			Un_décapage	Un décapage sur une épaisseur de 10 cm des sols, identifiées dans le cadre d'un diagnostic approfondi réalisé par ANTEA et contenant plus de 500 mg de plomb par kg de matières sèches, a été effectué dans les jardins attenant à des habitations en mai 2000.	'plomb'	'ANTEA'
2001				2001				a_été_déplacé	Le capteur installé dans l'environnement de l'usine a été déplacé au début de l'année 2001 et implanté à proximité de l'établissement sous les vents dominants.		
2005	04			2005	04			a_donné	Suite à l'examen de ces nouveaux éléments, l'inspection des installations classées a donné un avis favorable, début avril 2005, à la mise en place du confinement des remblais.		
1999				1999				Une_diminution_importante	Une diminution importante en 1999 et 2000 des retombées de poussières et par conséquent de plomb, dans l'environnement, a été constatée au niveau du préleveur automatique installé dans le centre de Bourg-Fidèle et des 4 jauges de sédimentation présentes dans la périphérie du site, suite au traitement des émissions canalisées.	'plomb'	
								Par_transmission	Par transmission en date du 30 novembre reçue le 16 décembre 2004, la société chargée de l'élaboration du dossier technique de confinement des remblais a transmis certains éléments de réponse à l'inspection des installations classées.		
2003				2003				a_été_communiqué	Le 30 mars 2004, le bilan des mesures 2003 des retombées atmosphériques, réalisées au niveau du préleveur automatique a été communiqué à l'inspection des installations classées.		
2002	04	23		2002	04	23		de_la_visite_d__inspection	Lors de la visite d'inspection du 23 avril 2002, il a été constaté que les travaux de confinement n'étaient pas complétement terminés (couverture non réalisée).		
2004	03	30		2004	03	30		a_été_communiqué	Le 30 mars 2004, le bilan des mesures 2003 des retombées atmosphériques, réalisées au niveau du préleveur automatique a été communiqué à l'inspection des installations classées.		
2004	08	17		2004	08	17		a_été_examiné	Le dossier communiqué a été examiné : des compléments ont été demandés par courrier en date du 17 août 2004.		
								ont_été_transmis	Les résultats de la surveillance de la qualité des eaux souterraines relatifs aux trois premiers trimestres 2004 ont été transmis à l'inspection des installations classées en octobre.		
2001	08			2001	08			a_été_entrepris	Le confinement des remblais a été entrepris en août 2001.		
