Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2010	06			2010	06			de_la_campagne	A noter que lors de la campagne de juin 2010, des éléments traces métalliques avaient été détectés (zinc et chrome) sur des piézomètres amont et aval sur site, cette anomalie n'ayant pas été retrouvée lors des campagnes postérieures.	'des éléments traces métalliques', 'zinc', 'chrome'	
2005				2005				détectées	Selon l'exploitant, les traces d'hydrocarbures dans les sols au voisinage du piézomètre concerné, détectées en 2005 (de l'ordre de 2000 mg/kg dans les sols et de 200 mg/l dans la nappe) se sont dégradées naturellement (décomposition des chaines hydrocarbonées par voie bactérienne).	'hydrocarbures', 'chaines hydrocarbonées'	
2008	10			2008	10			enlèvement_de	- enlèvement de 3 cuves enterrées et nettoyage d'un bassin de rétention en octobre 2008,		
1991	12	12		1991	12	12		étaient_autorisées	Ces installations étaient autorisées notamment par arrêté préfectoral du 12/12/1991.		
2004	05	27		2004	05	27		mémoire_de_cessation	Dans le cadre de la cessation totale de ses activités sur ce site, la société a transmis le 27/05/2004 au préfet un mémoire de cessation comprenant en particulier un diagnostic de qualité du sol.		'la société'
2005	09			2005	09			campagnes_d__analyses	Les résultats des campagnes d'analyses d'août et septembre 2005 ont montré dans certains piézomètres des valeurs supérieures aux VCI pour les HCT, chrome et nickel.	'les HCT', 'chrome', 'nickel'	
								campagnes_d__analyses	Les résultats des campagnes d'analyses d'août et septembre 2005 ont montré dans certains piézomètres des valeurs supérieures aux VCI pour les HCT, chrome et nickel.	'les HCT', 'chrome', 'nickel'	
2007	06	11		2007	06	11		ont_acté_par_courrier	Les services de la DRIRE ont acté par courrier du 11 juin 2007 une surveillance trimestrielle des eaux souterraines et ont demandé la réalisation d'un plan de gestion compte tenu de l'usage résidentiel prévu sur le site.		'Les services de la DRIRE'
2011	12			2012	01			enlèvement	- enlèvement entre décembre 2011 et janvier 2012 de terres souillées au droit de 2 anciennes zones de stockage en cuves enterrées, sur des profondeurs de 6 à 7 m pour l'un des secteur et de 3à 4 m pour l'autre,		
2010	06			2010	06			avaient_été_détectés	A noter que lors de la campagne de juin 2010, des éléments traces métalliques avaient été détectés (zinc et chrome) sur des piézomètres amont et aval sur site, cette anomalie n'ayant pas été retrouvée lors des campagnes postérieures.	'des éléments traces métalliques', 'zinc', 'chrome'	
2008				2011	04			La_surveillance	La surveillance des eaux souterraines depuis 2008 jusqu'à avril 2011 et février 2012 montre que les résultats sont inférieurs aux seuils de détection pour les hydrocarbures et les BTEX (benzène, toluène, éthylbenzène, xylène).	'les hydrocarbures', 'les BTEX', 'benzène', 'toluène', 'éthylbenzène', 'xylène'	
1953				2004				a_exercé	La société PINGUELY HAULOTTE a exercé sur ce site, de 1953 à 2004 des activités d'assemblage et de peinture d'engins de manutention et de nacelles élévatrices.		'La société PINGUELY HAULOTTE'
2008				2012	02			La_surveillance	La surveillance des eaux souterraines depuis 2008 jusqu'à avril 2011 et février 2012 montre que les résultats sont inférieurs aux seuils de détection pour les hydrocarbures et les BTEX (benzène, toluène, éthylbenzène, xylène).	'les hydrocarbures', 'les BTEX', 'benzène', 'toluène', 'éthylbenzène', 'xylène'	
2012	04			2012	04			d__une_réunion	Le plan de gestion et l'analyse des risques résiduels ont été présentés à l'inspection lors d'une réunion en avril 2012 par la société PINGUELY HAULOTTE.		'la société PINGUELY HAULOTTE'
2005	04			2005	04			enlèvement_de_5_cuves_enterrées	- enlèvement de 5 cuves enterrées en avril 2005 contenant des huiles, fioul et gazole,	'des huiles', 'fioul', 'gazole'	
1953				2004				des_activités_d__assemblage_et_de_peinture_d__engins_de_manutention	La société PINGUELY HAULOTTE a exercé sur ce site, de 1953 à 2004 des activités d'assemblage et de peinture d'engins de manutention et de nacelles élévatrices.		'La société PINGUELY HAULOTTE'
