Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2010	01	11		2010	01	11		Le_rapport	Le rapport de la DREAL du 11 janvier 2010, présenté au CODERST du 2 février 2010, contenait une synthèse de l'état de pollution du site par le PCP Na au niveau du piézomètre PZ2 et de terres fortement polluées par cette substance au point T7 (5570 mg/kg de matière sèche), emplacement d'un ancien bac de traitement (pollution identifiée en 2001 lors de l'élaboration de l'Evaluation Simplifiée des Risques).	'le PCP Na'	'la DREAL'
								l__arrêt_effectif	L'arrêté préfectoral n°379 du 29/07/2011 autorisant la société LESBATS SCIERIES D'AQUITAINE à étendre ses activités de travail et de traitement du bois sur les communes de Saint-Perdon et Campagne comporte un chapitre spécifique à la cessation d'activité de l'ancienne scierie (article 1.5.7.) : il est imposé à l'exploitant de "réaliser, dans un délai de 6 mois à compter de l'arrêt effectif de l'ancienne scierie, une « démarche de gestion » des sites et sols pollués conformément à la Note Ministérielle Site et Sols Pollués du 08/02/2007, en mettant notamment en pratique les outils méthodologiques définis en annexe 2 de la présente note ministérielle.		"la société LESBATS SCIERIES D' AQUITAINE", 'conformément à la Note Ministérielle Site'
1991				1991				crée	Lors de ce CODERST, l'exploitant s'était positionné sur ce projet d'APC en déclarant que la pollution de la nappe par les PCP pouvait provenir d'un bac de traitement enlevé dans les années 80 et qui devait se situer sous le bâtiment de la scierie actuelle crée en 1991, l'étude TEREO ayant démontré que la zone polluée au droit de l'ouvrage T7 était de faible étendue.	'les PCP'	'CODERST'
1993				1993				PCPNa_a_été_abandonné	Le Pentachlorophénate de sodium (PCPNa)a été abandonné en 1993 et remplacé par des produits à base d'acide borique et d'ammonium quaternaire eux mêmes abandonnés en 2008 et remplacés par de nouveaux produits à base de cyperméthrine, propiconazole, IPBC et chlorure de didécyl diméthyl ammonium.	'Le Pentachlorophénate de sodium', 'PCPNa)a', 'acide borique', 'ammonium quaternaire', 'cyperméthrine', 'propiconazole', 'IPBC', 'chlorure de didécyl diméthyl ammonium'	
								__réaliser	L'arrêté préfectoral n°379 du 29/07/2011 autorisant la société LESBATS SCIERIES D'AQUITAINE à étendre ses activités de travail et de traitement du bois sur les communes de Saint-Perdon et Campagne comporte un chapitre spécifique à la cessation d'activité de l'ancienne scierie (article 1.5.7.) : il est imposé à l'exploitant de "réaliser, dans un délai de 6 mois à compter de l'arrêt effectif de l'ancienne scierie, une « démarche de gestion » des sites et sols pollués conformément à la Note Ministérielle Site et Sols Pollués du 08/02/2007, en mettant notamment en pratique les outils méthodologiques définis en annexe 2 de la présente note ministérielle.		"la société LESBATS SCIERIES D' AQUITAINE", 'conformément à la Note Ministérielle Site'
2010				2010				a_été_réhabilitée	La décharge a été réhabilitée en 2010 par un remodelage de terrain : mise en place d'un dôme de terre végétale de 1 m et profilage des pentes.		
2005				2005				réalisation	- réalisation en 2005 d'un diagnostic de pollution de la nappe et des sources identifiées autour des installations de traitement des bois,- fermeture et réhabilitation de la décharge interne,		
2010	02	02		2010	02	02		Le_rapport	Le rapport de la DREAL du 11 janvier 2010, présenté au CODERST du 2 février 2010, contenait une synthèse de l'état de pollution du site par le PCP Na au niveau du piézomètre PZ2 et de terres fortement polluées par cette substance au point T7 (5570 mg/kg de matière sèche), emplacement d'un ancien bac de traitement (pollution identifiée en 2001 lors de l'élaboration de l'Evaluation Simplifiée des Risques).	'le PCP Na'	'la DREAL'
2007				2007				qui_avait_déjà_été_présenté	Il était accompagné d'un projet d'arrêté « enlèvement des terres polluées », projet qui avait déjà été présenté en 2007 mais avait fait l'objet d'un sursis afin de permettre au nouvel exploitant de sauver l'entreprise.		
2000	01	25		2000	01	25		Les_études_remises	Les études remises le 25 janvier 2000 classent toutefois le site est classé en 2 "à surveiller" pour l'état environnemental et l'usage du moment.		
								enlevé	Lors de ce CODERST, l'exploitant s'était positionné sur ce projet d'APC en déclarant que la pollution de la nappe par les PCP pouvait provenir d'un bac de traitement enlevé dans les années 80 et qui devait se situer sous le bâtiment de la scierie actuelle crée en 1991, l'étude TEREO ayant démontré que la zone polluée au droit de l'ouvrage T7 était de faible étendue.	'les PCP'	'CODERST'
2001				2001				évaluation_simplifiée_des_risques	Cette démarche de gestion sera réalisée au droit de l'ancienne scierie et devra intégrer impérativement la zone polluée identifiée lors de l'évaluation simplifiée des risques  de 2001(ouvrage T7 situé au droit d'une ancienne cuve de traitement)."		
								prescrit	L'arrêté préfectoral du 9 juin 2004 prescrit les Travaux de réhabilitation et de couverture de la décharge sous 6 mois.		
2008				2008				abandonnés	Le Pentachlorophénate de sodium (PCPNa)a été abandonné en 1993 et remplacé par des produits à base d'acide borique et d'ammonium quaternaire eux mêmes abandonnés en 2008 et remplacés par de nouveaux produits à base de cyperméthrine, propiconazole, IPBC et chlorure de didécyl diméthyl ammonium.	'Le Pentachlorophénate de sodium', 'PCPNa)a', 'acide borique', 'ammonium quaternaire', 'cyperméthrine', 'propiconazole', 'IPBC', 'chlorure de didécyl diméthyl ammonium'	
