Year	Month	Day	Time	End Year	End Month	End Day	End Time	Event	Sentence	Institution	Pollutant
2006				2006				des_investigations_sont_réalisées	En 2006, des investigations sont réalisées dans le cadre du diagnostic de contamination au plomb : des contaminations ont été mises en évidence avec présence de plomb non vitrifié sous forme pulvérulente dans les locaux.	'plomb', 'plomb non vitrifié'	
2003	12	01		2003	12	01		un_diagnostic	Le 01 décembre 2003, l'exploitant remet un diagnostic des sols des eaux souterraines et une ESR.		
2007	04	18		2007	04	18		un_enlèvement	Par APC du 18 avril 2007, il est prescrit un enlèvement des déchets encore présents à l’intérieur des bâtiments, des produits verriers stockés à même le sol à l’extérieur de l’enceinte de la Cristallerie et la réalisation de tests de lixiviation sur ces déchets.		
2010	06			2010	06			une_demande	Compte tenu de l'insolvabilité des responsables, une demande d'intervention de l'ADEME a été autorisée par le ministère en charge de l'environnement en juin 2010.		"le ministère en charge de l'"
2012				2012				ont_été_effectués	Ces travaux ont été effectués par l’ADEME en 2012.		
2004	05	26		2004	05	26		a_prononcé_la_liquidation_judiciaire	Le 26 mai 2004, le Tribunal de Grande Instance de Metz a prononcé la liquidation judiciaire de la Cristallerie de Hartzviller.		'le Tribunal de Grande Instance', 'la Cristallerie'
2005	12	20		2005	12	20		l__inventaire	Sur le reste de la cristallerie, l’inventaire réalisé le 20 décembre 2005 fait l’état de la présence de nombreux déchets au niveau du sous-sol, du local de préparation, du local des balances, de l’atelier de gravage, de la salle des fours, du local four n°2, de la cuve à fioul lourd, du local produits dangereux, de l’atelier de maintenance et à l’extérieur de l’atelier de maintenance.	'fioul lourd', 'produits dangereux'	
2010	11	08		2010	11	08		les_travaux	Aussi, le Préfet de Moselle a t il prescrit les travaux d'office par arrêté préfectoral du 8 novembre 2010.		'le Préfet de Moselle'
1932				1932				le_début_de	En outre, l'entreprise stockait des déchets sur son site, depuis le début de son activité en 1932 au travers de deux décharges distinctes.	'des déchets'	
2014	05	28		2014	05	28		La_visite_d__inspection	La visite d’inspection du 28 mai 2014 a permis de constater que les travaux de mise en sécurité du site prévus par l’arrêté préfectoral d’intervention d’office  du 8 novembre 2010 ont été réalisés par l’ADEME.		'par l’ ADEME'
2004	11	18		2004	11	18		a_été_demandé	Suite à cette évaluation, un suivi de la qualité des eaux souterraines et superficielles a été demandé par l’arrêté préfectoral du 18 novembre 2004.		
